gene_id,Satrom-mRNA-15mC_TTAGGC_L001_001
Mlh3,3320
Mlip,0
Mlkl,7
Mllt1,5675
Mllt10,4400
Mllt11,762
Mllt3,4182
Mllt4,0
Mllt6,8214
Mlph,2
Mlst8,788
Mlx,1507
Mlxip,7702
Mlxipl,0
Mlycd,1870
Mmaa,300
Mmab,800
Mmachc,3284
Mmadhc,5743
Mmd,3232
Mmd2,0
Mme,0
Mmel1,80
Mmgt1,4888
Mmgt2,1903
Mmp10,1327
Mmp11,0
Mmp12,53
Mmp13,10
Mmp14,2
Mmp15,139
Mmp16,0
Mmp17,0
Mmp19,91
Mmp1a,19
Mmp1b,5
Mmp2,0
Mmp20,2
Mmp21,2
Mmp23,120
Mmp24,4
Mmp25,0
Mmp27,0
Mmp28,2
Mmp3,46
Mmp7,0
Mmp8,25
Mmp9,0
Mmrn1,0
Mmrn2,27
Mms19,3565
Mms22l,3438
Mn1,0
Mnat1,4611
Mnd1,571
Mnd1-ps,7
Mnda,58
Mndal,2288
Mns1,2057
Mnt,4751
Mnx1,2
Moap1,5
Mob1a,17984
Mob1b,2526
Mob2,1311
Mob3a,3716
Mob3b,1574
Mob3c,1629
Mob4,3603
Mobp,1
Mocos,2
Mocs1,740
Mocs2,899
Mocs3,476
Mog,0
Mogat1,0
Mogat2,0
Mogs,7009
Mok,322
Mon1a,933
Mon1b,3447
Mon2,5643
Morc1,1
Morc2a,9762
Morc2b,0
Morc3,2854
Morc4,0
Morf4l1,10990
Morf4l2,16434
Morn1,472
Morn2,239
Morn3,8
Morn4,26
Morn5,2
Mos,0
Mospd1,1212
Mospd2,1809
Mospd3,395
Mospd4,2
Mov10,2759
Mov10l1,2
Moxd1,0
Moxd2,0
Mpc1,1058
Mpc1-ps,466
Mpc2,1543
Mpdu1,2645
Mpdz,0
Mpeg1,37709
Mpg,1594
Mphosph10,14378
Mphosph6,3563
Mphosph8,6377
Mphosph9,2041
Mpi,1479
Mpl,0
Mplkip,852
Mpnd,3017
Mpo,4
Mpp1,2358
Mpp2,166
Mpp3,37
Mpp4,5
Mpp5,3543
Mpp6,7593
Mpp7,0
Mppe1,643
Mpped1,68
Mpped2,0
Mprip,6110
Mpst,1173
Mptx1,0
Mptx2,0
Mpv17,1481
Mpv17l,240
Mpv17l2,1000
Mpz,25
Mpzl1,1588
Mpzl2,312
Mpzl3,178
Mr1,1072
Mrap,0
Mrap2,4
Mras,0
Mrc1,14
Mrc2,15
Mre11a,4512
Mreg,14536
Mrfap1,17805
Mrgbp,1916
Mrgpra1,0
Mrgpra18-ps,0
Mrgpra2a,0
Mrgpra2b,0
Mrgpra3,0
Mrgpra4,0
Mrgpra6,0
Mrgpra9,0
Mrgprb1,0
Mrgprb12-ps,0
Mrgprb13,0
Mrgprb2,0
Mrgprb3,0
Mrgprb4,0
Mrgprb5,0
Mrgprb8,0
Mrgprc1-ps,0
Mrgprc3-ps,0
Mrgprc4-ps,0
Mrgprd,0
Mrgpre,829
Mrgprf,0
Mrgprg,0
Mrgprh,0
Mrgprx1,0
Mrgprx2,0
Mrgprx3-ps,0
Mri1,1789
Mrm1,588
Mro,0
Mroh1,1981
Mroh2a,2
Mroh2b,0
Mroh3,0
Mroh4,0
Mroh5,0
Mroh6,59
Mroh7,37
Mroh8,23
Mroh9,0
Mrpl1,3559
Mrpl10,3583
Mrpl11,2292
Mrpl12,5824
Mrpl13,6000
Mrpl14,919
Mrpl15,5698
Mrpl16,2601
Mrpl17,3278
Mrpl18,4008
Mrpl19,5610
Mrpl2,3528
Mrpl20,2460
Mrpl21,2401
Mrpl22,312
Mrpl23,496
Mrpl23-ps1,390
Mrpl24,2904
Mrpl27,1395
Mrpl28,3153
Mrpl3,5374
Mrpl30,2613
Mrpl32,2746
Mrpl33,2041
Mrpl34,1422
Mrpl35,3163
Mrpl36,2020
Mrpl37,3722
Mrpl38,3007
Mrpl39,5517
Mrpl4,2788
Mrpl40,0
Mrpl41,1144
Mrpl42,3865
Mrpl43,2844
Mrpl44,3615
Mrpl45,4092
Mrpl46,2490
Mrpl47,1983
Mrpl48,2862
Mrpl48-ps,16
Mrpl49,1792
Mrpl50,5725
Mrpl51,2725
Mrpl52,2776
Mrpl53,1354
Mrpl54,1123
Mrpl55,965
Mrpl57,3221
Mrpl9,5713
Mrps10,2073
Mrps11,1241
Mrps12,1025
Mrps14,4394
Mrps15,2657
Mrps16,3666
Mrps17,2732
Mrps18a,2107
Mrps18b,24
Mrps18c,1809
Mrps2,8524
Mrps21,1360
Mrps22,2062
Mrps23,1
Mrps24,1406
Mrps25,1378
Mrps26,2600
Mrps27,2852
Mrps28,1143
Mrps30,4639
Mrps31,2068
Mrps33,859
Mrps34,1780
Mrps35,1191
Mrps36,696
Mrps36-ps1,1
Mrps36-ps2,1
Mrps5,6442
Mrps6,1263
Mrps7,5468
Mrps9,3905
Mrrf,1948
Mrs2,2373
Mrto4,4936
Mrvi1,12
Ms4a1,31218
Ms4a10,0
Ms4a12,0
Ms4a13,0
Ms4a14,80
Ms4a15,2
Ms4a18,0
Ms4a2,0
Ms4a3,1
Ms4a4a,588
Ms4a4b,8
Ms4a4c,1453
Ms4a4d,3
Ms4a5,1
Ms4a6b,116
Ms4a6c,8947
Ms4a6d,55
Ms4a7,376
Ms4a8a,0
Msantd1,79
Msantd2,771
Msantd3,1
Msantd4,2686
Msc,0
Msgn1,0
Msh2,7904
Msh3,3042
Msh4,11
Msh5,0
Msh6,12780
Msi1,1181
Msi2,4626
Msl1,5456
Msl2,12568
Msl3,4513
Msl3l2,0
Msln,0
Mslnl,5
Msmb,0
Msmo1,3693
Msmp,0
Msn,31419
Msr1,2
Msra,349
Msrb1,1073
Msrb2,16
Msrb3,41
Mss51,243
Mst1,155
Mst1r,9
Mstn,0
Msto1,2298
Msx1,0
Msx1os,0
Msx2,0
Msx3,0
Mt1,0
Mt2,225
Mt3,4
Mt4,0
Mta1,354
Mta2,14852
Mta3,3076
Mtag2,2
Mtap,0
Mtap7d3,0
Mtbp,8064
Mtch1,4210
Mtch2,6189
Mtcl1,0
Mtcp1,541
Mtdh,35766
Mterf1a,243
Mterf1b,135
Mterf2,1297
Mterf3,1672
Mterf4,2120
Mtf1,1978
Mtf2,6854
Mtfmt,1763
Mtfp1,1382
Mtfr1,5578
Mtfr1l,3439
Mtfr2,1238
Mtg1,1665
Mtg2,1670
Mthfd1,9098
Mthfd1l,8980
Mthfd2,22981
Mthfd2l,0
Mthfr,670
Mthfs,353
Mthfsd,1526
Mthfsl,366
Mtif2,6469
Mtif3,896
Mtl5,0
Mtm1,370
Mtmr1,2894
Mtmr10,1130
Mtmr11,64
Mtmr12,4404
Mtmr14,5527
Mtmr2,5417
Mtmr3,14257
Mtmr4,0
Mtmr6,3922
Mtmr7,44
Mtmr9,7684
Mtnr1a,0
Mtnr1b,0
Mto1,1060
Mtor,1098
Mtpap,5133
Mtpn,22306
Mtr,5744
Mtrf1,1778
Mtrf1l,912
Mtrr,3152
Mtss1,9525
Mtss1l,1927
Mttp,2816
Mturn,165
Mtus1,0
Mtus2,4
Mtx1,2512
Mtx2,5177
Mtx3,3296
Muc1,76
Muc13,22
Muc15,0
Muc16,0
Muc19,11
Muc2,0
Muc20,42
Muc3,6
Muc4,51
Muc5ac,0
Muc5b,4
Muc6,10
Mucl1,0
Mug-ps1,0
Mug1,0
Mug2,0
Mug4-ps,0
Mul1,2337
Mum1,2120
Mum1l1,0
Mup-ps12,0
Mup-ps16,0
Mup-ps17,0
Mup-ps18,0
Mup-ps19,0
Mup-ps2,0
Mup-ps21,0
Mup-ps23,0
Mup-ps8,0
Mup-ps9,0
Mup1,0
Mup10,0
Mup11,0
Mup12,0
Mup13,0
Mup14,0
Mup15,0
Mup16,0
Mup17,0
Mup19,0
Mup2,0
Mup20,0
Mup21,0
Mup3,0
Mup4,0
Mup5,0
Mup6,0
Mup7,0
Mup8,0
Mup9,0
Murc,54
Mus81,855
Musk,0
Mustn1,10
Mut,4052
Mutyh,331
Mvb12a,1989
Mvb12b,879
Mvd,1841
Mvk,452
Mvp,2672
Mx1,31
Mx2,28
Mxd1,592
Mxd3,81
Mxd4,3933
Mxi1,2775
Mxra7,0
Mxra8,1132
Myadm,18
Myadml2,46
Myb,4011
Mybbp1a,49247
Mybl1,298
Mybl2,3457
Mybpc1,1
Mybpc2,1415
Mybpc3,14
Mybph,26
Mybphl,8
Myc,31309
Mycbp,1126
Mycbp2,42642
Mycbpap,512
Mycl,118
Mycn,0
Mycs,0
Myct1,0
Myd88,2240
Mydgf,3075
Myef2,0
Myeov2,1768
Myf5,0
Myf6,0
Myg1,3910
Myh1,6
Myh10,432
Myh11,4
Myh13,26
Myh14,958
Myh15,2
Myh2,10
Myh3,69
Myh4,0
Myh6,18
Myh7,0
Myh7b,4
Myh8,0
Myh9,25965
Myl1,3
Myl10,2
Myl12a,5137
Myl12b,4312
Myl2,8
Myl3,0
Myl4,1231
Myl6,3648
Myl6b,128
Myl7,0
Myl9,0
Mylf-ps,0
Mylip,0
Mylk,4
Mylk2,71
Mylk3,0
Mylk4,10
Mylpf,105
Mynn,3811
Myo10,1978
Myo15,13
Myo15b,86
Myo16,0
Myo18a,4702
Myo18b,1243
Myo19,1223
Myo1a,14
Myo1b,0
Myo1c,4018
Myo1d,2067
Myo1e,31557
Myo1f,2845
Myo1g,11376
Myo1h,165
Myo3a,2
Myo3b,12
Myo5a,26191
Myo5b,14
Myo5c,374
Myo6,5004
Myo7a,4640
Myo7b,57
Myo9a,3086
Myo9b,7205
Myoc,0
Myocd,0
Myod1,0
Myof,3204
Myog,7
Myom1,279
Myom2,0
Myom3,46
Myot,0
Myoz1,1689
Myoz2,0
Myoz3,0
Mypn,210
Mypop,192
Mypopos,103
Myrf,10
Myrfl,18
Myrip,6
Mysm1,4794
Myt1,5
Myt1l,2
Myzap,553
Mzb1,20042
Mzf1,105
Mzt1,7872
Mzt2,1696
n-R5s100,0
n-R5s103,0
n-R5s104,0
n-R5s105,0
n-R5s108,0
n-R5s110,0
n-R5s111,0
n-R5s113,0
n-R5s117,0
n-R5s121,0
n-R5s122,0
n-R5s123,0
n-R5s124,0
n-R5s128,0
n-R5s133,0
n-R5s134,0
n-R5s136,0
n-R5s138,0
n-R5s139,0
n-R5s141,0
n-R5s142,0
n-R5s143,0
n-R5s144,0
n-R5s146,0
n-R5s149,0
n-Ta10,0
n-Ta11,0
n-Ta12,0
n-Ta13,0
n-Ta14,0
n-Ta15,0
n-Ta16,0
n-Ta17,0
n-Ta18,0
n-Ta19,0
n-Ta21,0
n-Ta22,0
n-Ta23,0
n-Ta24,0
n-Ta25,0
n-Ta26,0
n-Ta27,0
n-Ta28,0
n-Ta29,1
n-Ta30,0
n-Ta31,0
n-Ta32,0
n-Ta33,0
n-Ta34,0
n-Ta35,0
n-Ta36,0
n-Ta37,0
n-Ta38,1
n-Ta39,0
n-Ta40,0
n-Ta7,2
n-Ta8,0
n-Ta9,0
n-Tc1,0
n-Tc10,0
n-Tc11,0
n-Tc12,0
n-Tc13,0
n-Tc14,0
n-Tc15,0
n-Tc16,0
n-Tc17,0
n-Tc18,0
n-Tc19,0
n-Tc2,0
n-Tc20,0
n-Tc21,0
n-Tc22,0
n-Tc23,0
n-Tc24,0
n-Tc25,0
n-Tc26,0
n-Tc27,0
n-Tc28,0
n-Tc29,0
n-Tc3,0
n-Tc30,0
n-Tc31,0
n-Tc32,0
n-Tc33,0
n-Tc34,0
n-Tc35,0
n-Tc36,0
n-Tc37,0
n-Tc38,0
n-Tc39,0
n-Tc4,0
n-Tc40,0
n-Tc41,0
n-Tc42,0
n-Tc43,0
n-Tc44,0
n-Tc45,0
n-Tc46,0
n-Tc47,0
n-Tc48,0
n-Tc49,0
n-Tc5,0
n-Tc50,0
n-Tc51,2
n-Tc52,2
n-Tc53,0
n-Tc54,0
n-Tc55,0
n-Tc56,0
n-Tc57,0
n-Tc6,0
n-Tc7,0
n-Tc8,0
n-Tc9,0
n-Td14,0
n-Td15,0
n-Td16,0
n-Td2,2
n-Td3,3
n-Td4,0
n-Td5,0
n-Td6,0
n-Td7,0
n-Td8,0
n-Td9,0
n-Te10,0
n-Te11,0
n-Te12,0
n-Te13,0
n-Te14,3
n-Te15,0
n-Te16,0
n-Te18,3
n-Te19,0
n-Te20,0
n-Te21,0
n-Te3,0
n-Te4,2
n-Te5,0
n-Te6,0
n-Te7,0
n-Te8,0
n-Te9,0
n-Tf2,0
n-Tf3,0
n-Tf4,0
n-Tf5,0
n-Tf6,0
n-Tf7,0
n-Tg1,0
n-Tg10,0
n-Tg11,0
n-Tg12,0
n-Tg13,0
n-Tg14,0
n-Tg15,0
n-Tg16,0
n-Tg17,0
n-Tg18,0
n-Tg19,0
n-Tg20,0
n-Tg21,0
n-Tg22,0
n-Tg23,0
n-Tg24,0
n-Tg25,0
n-Tg26,0
n-Tg27,0
n-Tg28,0
n-Tg29,0
n-Tg3,0
n-Tg4,0
n-Tg5,0
n-Tg6,0
n-Tg7,0
n-Tg8,0
n-Tg9,0
n-Th1,0
n-Th11,0
n-Th2,0
n-Th3,1
n-Th4,0
n-Th5,0
n-Th6,0
n-Th7,0
n-Th8,0
n-Th9,0
n-Ti1,0
n-Ti13,1
n-Ti15,0
n-Ti16,0
n-Ti17,2
n-Ti2,0
n-Ti3,0
n-Ti4,0
n-Ti5,0
n-Ti6,0
n-Ti7,0
n-Ti8,0
n-Ti9,0
n-Tk10,0
n-Tk11,0
n-Tk12,0
n-Tk13,0
n-Tk14,0
n-Tk15,2
n-Tk16,1
n-Tk17,0
n-Tk18,0
n-Tk19,0
n-Tk21,0
n-Tk24,0
n-Tk25,0
n-Tk26,0
n-Tk27,0
n-Tk28,0
n-Tk29,0
n-Tk30,0
n-Tk4,0
n-Tk5,0
n-Tk6,0
n-Tk7,0
n-Tk8,0
n-Tk9,0
n-Tl10,0
n-Tl12,0
n-Tl13,0
n-Tl14,0
n-Tl15,0
n-Tl16,1
n-Tl17,0
n-Tl18,0
n-Tl19,0
n-Tl20,0
n-Tl21,0
n-Tl22,0
n-Tl25,0
n-Tl26,4
n-Tl27,0
n-Tl28,0
n-Tl29,3
n-Tl4,0
n-Tl5,1
n-Tl6,0
n-Tl7,0
n-Tl8,0
n-Tl9,0
n-Tm11,0
n-Tm12,0
n-Tm13,0
n-Tm14,0
n-Tm15,0
n-Tm16,5
n-Tm17,4
n-Tm4,0
n-Tm5,0
n-Tm6,0
n-Tm7,0
n-Tm9,0
n-Tn10,0
n-Tn11,0
n-Tn12,0
n-Tn13,0
n-Tn14,0
n-Tn2,0
n-Tn3,0
n-Tn4,0
n-Tn5,0
n-Tn6,0
n-Tn7,0
n-Tn8,0
n-Tn9,2
n-Tp10,0
n-Tp12,0
n-Tp14,0
n-Tp15,0
n-Tp16,2
n-Tp17,0
n-Tp18,0
n-Tp2,0
n-Tp3,0
n-Tp4,0
n-Tp5,2
n-Tp6,0
n-Tp7,0
n-Tp8,0
n-Tp9,0
n-Tq1,0
n-Tq11,0
n-Tq12,0
n-Tq13,2
n-Tq14,0
n-Tq15,0
n-Tq2,0
n-Tq3,0
n-Tq4,0
n-Tq5,0
n-Tq6,0
n-Tq7,0
n-Tq9,0
n-Tr1,0
n-Tr10,0
n-Tr11,0
n-Tr12,0
n-Tr13,0
n-Tr14,0
n-Tr15,0
n-Tr16,0
n-Tr17,0
n-Tr18,0
n-Tr19,0
n-Tr2,0
n-Tr20,0
n-Tr21,0
n-Tr22,0
n-Tr25,0
n-Tr3,0
n-Tr4,0
n-Tr5,0
n-Tr6,0
n-Tr7,0
n-Tr8,0
n-Tr9,0
n-Ts12,0
n-Ts13,0
n-Ts14,4
n-Ts15,0
n-Ts16,0
n-Ts17,0
n-Ts18,0
n-Ts19,1
n-Ts2,2
n-Ts20,2
n-Ts21,0
n-Ts22,0
n-Ts23,0
n-Ts24,1
n-Ts26,0
n-Ts4,0
n-Ts7,0
n-Ts9,0
n-Tsta1,0
n-Tt1,0
n-Tt11,0
n-Tt12,0
n-Tt13,0
n-Tt14,0
n-Tt15,0
n-Tt16,0
n-Tt17,0
n-Tt18,0
n-Tt2,3
n-Tt3,0
n-Tt5,0
n-Tt6,4
n-Tt7,0
n-Tt8,0
n-Tt9,0
n-Tv1,0
n-Tv10,0
n-Tv12,0
n-Tv14,0
n-Tv15,0
n-Tv16,0
n-Tv17,0
n-Tv18,0
n-Tv19,0
n-Tv2,0
n-Tv21,1
n-Tv22,0
n-Tv23,0
n-Tv3,0
n-Tv4,0
n-Tv5,0
n-Tv6,0
n-Tv7,0
n-Tv8,0
n-Tv9,0
n-Tw1,2
n-Tw2,0
n-Tw3,0
n-Tw4,0
n-Tw5,2
n-Tw6,0
n-Tw7,1
n-Tw8,0
n-Ty1,0
n-Ty10,2
n-Ty2,0
n-Ty3,0
n-Ty4,0
n-Ty5,0
n-Ty6,8
n-Ty7,0
n-Ty8,0
n-Ty9,3
N28178,0
N4bp1,9455
N4bp2,14562
N4bp2l1,936
N4bp2l2,7079
N4bp3,995
N6amt1,1179
N6amt2,2000
Naa10,3265
Naa11,0
Naa15,18915
Naa16,4556
Naa20,2192
Naa25,11739
Naa30,9634
Naa35,3017
Naa38,594
Naa40,9044
Naa50,36846
Naa60,2993
Naaa,848
Naalad2,250
Naaladl1,143
Naaladl2,0
Nab1,4128
Nab2,1232
Nabp1,1144
Nabp2,3623
Naca,28863
Nacad,51
Nacc1,10931
Nacc2,1053
Nadk,12549
Nadk2,5419
Nadsyn1,391
Nae1,2450
Naf1,4968
Naga,1599
Nagk,490
Naglu,1856
Nagpa,1590
Nags,0
Naif1,414
Naip1,145
Naip2,561
Naip3-ps1,33
Naip5,595
Naip6,2293
Nalcn,0
Nampt,52608
Nanog,0
Nanos1,365
Nanos2,2
Nanos3,0
Nanp,16
Nans,4490
Nap1l1,67951
Nap1l2,0
Nap1l3,0
Nap1l4,9588
Nap1l5,6
Napa,9208
Napb,61
Napepld,275
Napg,1900
Naprt,41
Napsa,5915
Narf,1529
Narfl,1420
Nars,48475
Nars2,2259
Nasp,17221
Nasp-ps1,0
Nat1,1
Nat10,8133
Nat14,223
Nat2,670
Nat3,0
Nat6,719
Nat8,0
Nat8b,0
Nat8l,0
Nat9,1303
Natd1,1336
Nav1,13
Nav2,9
Nav3,0
Nbas,6191
Nbea,0
Nbeal1,2226
Nbeal2,1949
Nbl1,165
Nbn,2857
Nbr1,7551
Ncald,0
Ncam1,0
Ncam2,0
Ncan,1942
Ncapd2,13621
Ncapd3,4859
Ncapg,4985
Ncapg2,11975
Ncaph,3128
Ncaph2,11725
Ncbp1,8708
Ncbp2,5545
Nccrp1,0
Ncdn,5072
Nceh1,3414
Ncf1,15051
Ncf2,4458
Ncf2-rs,80
Ncf4,6009
Nck1,4139
Nck2,310
Nckap1,662
Nckap1l,20395
Nckap5,0
Nckap5l,2683
Nckipsd,1197
Ncl,235536
Ncln,5351
Ncmap,2
Ncoa1,7156
Ncoa2,8040
Ncoa3,5324
Ncoa4,5362
Ncoa5,5812
Ncoa6,8204
Ncoa7,4543
Ncor1,24676
Ncor2,8587
Ncr1,0
Ncs1,2176
Ncstn,4974
Nctc1,2
Ndc1,10703
Ndc80,3338
Nde1,6091
Ndel1,2542
Ndfip1,6467
Ndfip2,2933
Ndn,0
Ndnf,0
Ndnl2,1108
Ndor1,2691
Ndp,0
Ndrg1,364
Ndrg2,273
Ndrg3,3161
Ndrg4,324
Ndst1,6924
Ndst2,3179
Ndst3,0
Ndst4,0
Ndufa1,2226
Ndufa10,8063
Ndufa11,1305
Ndufa12,2513
Ndufa13,3048
Ndufa2,3304
Ndufa3,1822
Ndufa4,5837
Ndufa4l2,2
Ndufa5,1423
Ndufa6,2918
Ndufa7,0
Ndufa8,3565
Ndufa9,6575
Ndufab1,1121
Ndufaf1,2530
Ndufaf2,1663
Ndufaf3,650
Ndufaf4,3573
Ndufaf5,868
Ndufaf6,939
Ndufaf7,2455
Ndufb10,3304
Ndufb11,4509
Ndufb2,1168
Ndufb3,2399
Ndufb4,162
Ndufb5,4600
Ndufb6,2432
Ndufb7,2307
Ndufb8,5409
Ndufb9,5961
Ndufc1,1391
Ndufc2,3973
Ndufs1,7096
Ndufs2,9300
Ndufs3,3630
Ndufs4,3097
Ndufs5,579
Ndufs6,2186
Ndufs7,3425
Ndufs8,3099
Ndufv1,4941
Ndufv2,6599
Ndufv3,3603
Neat1,4705
Neb,82
Nebl,2248
Necab1,0
Necab2,6
Necab3,339
Necap1,3937
Necap2,1551
Nedd1,3378
Nedd4,52682
Nedd4l,1522
Nedd8,7579
Nedd9,8734
Nefh,1
Nefl,0
Nefm,3
Negr1,4
Neil1,1166
Neil2,41
Neil3,1237
Nek1,5548
Nek10,0
Nek11,2
Nek2,6106
Nek3,181
Nek4,4580
Nek5,2
Nek6,4889
Nek7,15984
Nek8,239
Nek9,9403
Nelfa,3634
Nelfb,3301
Nelfcd,2170
Nelfe,0
Nell1,0
Nell1os,0
Nell2,0
Nemf,7184
Nenf,1289
Neo1,27
Nepn,0
Nes,12
Nespas,39
Net1,3958
Neto1,0
Neto2,2
Neu1,0
Neu2,0
Neu3,57
Neu4,0
Neurl1a,5
Neurl1b,0
Neurl2,243
Neurl3,60
Neurl4,0
Neurod1,0
Neurod2,0
Neurod4,2
Neurod6,0
Neurog1,0
Neurog2,4
Neurog3,4
Nexn,22
Nf1,8046
Nf2,17019
Nfam1,44
Nfasc,0
Nfat5,13293
Nfatc1,28360
Nfatc2,1674
Nfatc2ip,2061
Nfatc3,32205
Nfatc4,7
Nfe2,6
Nfe2l1,27917
Nfe2l2,7413
Nfe2l3,50
Nfia,0
Nfib,82
Nfic,1054
Nfil3,6937
Nfix,1710
Nfkb1,17528
Nfkb2,4486
Nfkbia,8284
Nfkbib,2005
Nfkbid,8453
Nfkbie,12249
Nfkbil1,0
Nfkbiz,2074
Nfrkb,4540
Nfs1,3129
Nfu1,3567
Nfx1,13457
Nfxl1,2929
Nfya,6126
Nfyb,2808
Nfyc,1674
Ngb,5
Ngdn,4733
Ngef,12
Ngf,0
Ngfr,2
Ngfrap1,950
Ngly1,1898
Ngp,2
Ngrn,1483
Nhej1,68
Nhlh1,13
Nhlh2,0
Nhlrc1,0
Nhlrc2,5463
Nhlrc3,442
Nhlrc4,0
Nhp2,8011
Nhp2l1,317
Nhs,0
Nhsl1,4
Nhsl2,47
Nicn1,1054
Nid1,398
Nid2,2
Nif3l1,3333
Nifk,12908
Nim1k,48
Nin,9684
Ninj1,706
Ninj2,4
Ninl,518
Nip7,8399
Nipa1,154
Nipa2,2684
Nipal1,4
Nipal2,0
Nipal3,2294
Nipal4,2
Nipbl,37423
Nipsnap1,3215
Nipsnap3a,0
Nipsnap3b,1513
Nisch,22830
Nit1,1551
Nit2,2550
Nkain1,1254
Nkain2,0
Nkain3,0
Nkain4,0
Nkap,3382
Nkapl,8
Nkd1,224
Nkd2,0
Nkg7,0
Nkiras1,424
Nkiras2,1229
Nkpd1,359
Nkrf,6647
Nktr,11898
Nkx1-1,0
Nkx1-2,0
Nkx2-1,0
Nkx2-2,0
Nkx2-2os,0
Nkx2-3,0
Nkx2-4,0
Nkx2-5,0
Nkx2-6,0
Nkx2-9,0
Nkx3-1,2
Nkx3-2,0
Nkx6-1,0
Nkx6-2,0
Nkx6-3,1
Nle1,2665
Nlgn1,0
Nlgn2,1086
Nlgn3,81
Nlk,3021
Nlk-ps1,0
Nln,6759
Nlrc3,55
Nlrc4,1647
Nlrc5,5956
Nlrp10,137
Nlrp12,0
Nlrp14,0
Nlrp1a,1
Nlrp1b,40
Nlrp1c-ps,0
Nlrp2,0
Nlrp3,17
Nlrp4a,0
Nlrp4b,0
Nlrp4c,8
Nlrp4d,0
Nlrp4e,0
Nlrp4f,0
Nlrp4g,0
Nlrp5,0
Nlrp5-ps,0
Nlrp6,9
Nlrp9a,0
Nlrp9b,0
Nlrp9c,0
Nlrx1,428
Nmb,213
Nmbr,2
Nmd3,9102
Nme1,7985
Nme2,15719
Nme3,107
Nme4,0
Nme5,5
Nme6,2005
Nme7,983
Nme8,0
Nme9,0
Nmi,447
Nmnat1,231
Nmnat2,6
Nmnat3,1618
Nmral1,4
Nmrk1,450
Nmrk2,48
Nms,0
Nmt1,7859
Nmt2,2061
Nmu,0
Nmur1,10
Nmur2,0
Nnat,155
Nnmt,0
Nnt,4281
Noa1,6868
Nob1,7397
Nobox,0
Noc2l,18026
Noc3l,4583
Noc4l,3601
Nod1,51
Nod2,983
Nodal,0
Nog,0
Nol10,4183
Nol11,8862
Nol12,2259
Nol3,1
Nol4,0
Nol4l,649
Nol6,8779
Nol7,5755
Nol8,9087
Nol9,7356
Nolc1,33011
Nom1,4221
Nomo1,13058
Nono,23468
Nop10,5692
Nop14,9954
Nop16,7907
Nop2,15840
Nop56,22919
Nop58,26516
Nop9,8234
Nos1,8226
Nos1ap,0
Nos2,341
Nos3,50
Nosip,2361
Nostrin,5
Notch1,3741
Notch2,6491
Notch3,2
Notch4,0
Noto,0
Notum,0
Nov,0
Nova1,0
Nova2,0
Nox1,9
Nox3,0
Nox4,0
Noxa1,314
Noxo1,337
Noxred1,382
Npas1,93
Npas2,0
Npas3,29
Npas4,2
Npat,5810
Npb,2
Npbwr1,0
Npc1,4446
Npc1l1,13
Npc2,12391
Npcd,0
Npdc1,0
Npepl1,5094
Npepps,5682
Npff,68
Npffr1,0
Npffr2,0
Nphp1,1026
Nphp3,33
Nphp4,205
Nphs1,0
Nphs1os,0
Nphs2,0
Npl,0
Nploc4,8318
Npm1,282395
Npm2,40
Npm3,7133
Npm3-ps1,17
Npnt,4
Nppa,1
Nppb,2
Nppc,0
Npr1,2
Npr2,80
Npr3,0
Nprl2,865
Nprl3,2191
Nps,0
Npsr1,0
Nptn,4641
Nptx1,0
Nptx2,0
Nptxr,0
Npvf,0
Npw,0
Npy,0
Npy1r,0
Npy2r,0
Npy4r,2
Npy5r,0
Npy6r,0
Nqo1,90
Nqo2,1116
Nr0b1,0
Nr0b2,3
Nr1d1,334
Nr1d2,2911
Nr1h2,1760
Nr1h3,83
Nr1h4,0
Nr1h5,1
Nr1i2,0
Nr1i3,5
Nr2c1,1504
Nr2c2,3207
Nr2c2ap,184
Nr2e1,0
Nr2e3,0
Nr2f1,14
Nr2f2,0
Nr2f6,915
Nr3c1,7714
Nr3c2,0
Nr4a1,19963
Nr4a2,689
Nr4a3,2394
Nr5a1,0
Nr5a2,1161
Nr6a1,1775
Nradd,32
Nrap,2
Nrarp,381
Nras,7274
Nrbf2,1063
Nrbp1,2535
Nrbp2,0
Nrcam,12
Nrd1,13886
Nrde2,2707
Nrep,4034
Nrf1,2977
Nrg1,2
Nrg2,0
Nrg3,0
Nrg3os,0
Nrg4,52
Nrgn,39
Nrip1,0
Nrip2,109
Nrip3,0
Nrk,6
Nrl,8
Nrm,0
Nrn1,0
Nrn1l,11
Nron,2
Nrp,158
Nrp1,14845
Nrp2,5268
Nrros,13852
Nrsn1,0
Nrsn2,0
Nrtn,16
Nrxn1,0
Nrxn2,1110
Nrxn3,6
Nsa2,11281
Nsa2-ps1,16
Nsd1,4978
Nsdhl,607
Nsf,16049
Nsfl1c,6912
Nsg1,3
Nsg2,1229
Nsl1,2046
Nsmaf,3943
Nsmce1,1676
Nsmce2,1896
Nsmce4a,4746
Nsmf,575
Nsun2,24204
Nsun3,2702
Nsun4,2651
Nsun5,1702
Nsun6,725
Nsun7,11
Nt5c,1528
Nt5c1a,0
Nt5c1b,3
Nt5c2,5249
Nt5c3,2598
Nt5c3b,2450
Nt5dc1,2000
Nt5dc2,2872
Nt5dc3,4175
Nt5e,10
Nt5m,798
Ntan1,1347
Ntf3,0
Ntf5,103
Nthl1,1065
Ntm,0
