gene_id,Satrom-mRNA-48hC_GCCAAT_L003_001
Slc5a4a,0
Slc5a4b,4
Slc5a5,37
Slc5a6,1232
Slc5a7,0
Slc5a8,2
Slc5a9,349
Slc6a1,3
Slc6a11,0
Slc6a12,29
Slc6a13,455
Slc6a14,0
Slc6a15,0
Slc6a16,2
Slc6a17,0
Slc6a18,0
Slc6a19,5
Slc6a19os,0
Slc6a2,0
Slc6a20a,1
Slc6a20b,4
Slc6a3,2
Slc6a4,0
Slc6a5,0
Slc6a6,7069
Slc6a7,0
Slc6a8,3
Slc6a9,2728
Slc7a1,29148
Slc7a10,0
Slc7a11,5
Slc7a12,0
Slc7a13,0
Slc7a14,1
Slc7a15,8
Slc7a2,0
Slc7a3,6095
Slc7a4,0
Slc7a5,29148
Slc7a6,6402
Slc7a6os,2491
Slc7a7,4046
Slc7a8,0
Slc7a9,0
Slc8a1,0
Slc8a2,17
Slc8a3,5
Slc8b1,413
Slc9a1,1172
Slc9a2,0
Slc9a3,0
Slc9a3r1,2926
Slc9a3r2,851
Slc9a4,0
Slc9a5,534
Slc9a6,888
Slc9a7,4771
Slc9a8,3577
Slc9a9,2
Slc9b1,10
Slc9b2,2
Slc9c1,0
Slco1a1,0
Slco1a4,0
Slco1a5,0
Slco1a6,0
Slco1b2,0
Slco1c1,0
Slco2a1,4
Slco2b1,6
Slco3a1,0
Slco4a1,2089
Slco4c1,0
Slco5a1,61
Slco6b1,0
Slco6c1,0
Slco6d1,0
Slfn1,0
Slfn10-ps,528
Slfn14,0
Slfn2,1073
Slfn3,5056
Slfn4,1
Slfn5,18
Slfn5os,15
Slfn8,81
Slfn9,0
Slfnl1,6
Slirp,1216
Slit1,44
Slit2,0
Slit3,0
Slitrk1,0
Slitrk2,0
Slitrk3,0
Slitrk4,0
Slitrk5,0
Slitrk6,0
Slk,11840
Slmap,19748
Slmo1,454
Slmo2,5642
Sln,0
Slpi,0
Sltm,13515
Slu7,7028
Slurp1,0
Slx,0
Slx1b,585
Slx4,2606
Slx4ip,762
Slxl1,0
Sly,0
Smad1,0
Smad2,3122
Smad3,1025
Smad4,4652
Smad5,3581
Smad6,94
Smad7,493
Smad9,2
Smagp,154
Smap1,1670
Smap2,10742
Smarca1,6
Smarca2,3609
Smarca4,15185
Smarca5,16301
Smarca5-ps,3
Smarcad1,4613
Smarcal1,2513
Smarcb1,5639
Smarcc1,19223
Smarcc2,7009
Smarcd1,6549
Smarcd2,4784
Smarcd3,157
Smarce1,6814
Smc1a,17156
Smc1b,5
Smc2,12991
Smc2os,0
Smc3,18345
Smc4,21929
Smc5,6537
Smc6,11177
Smchd1,12677
Smco1,0
Smco2,0
Smco3,77
Smco4,1804
Smcp,0
Smcr8,5500
Smdt1,1736
Smek1,9039
Smek2,19160
Smek3-ps,0
Smg1,24340
Smg5,7743
Smg6,2802
Smg7,7778
Smg8,0
Smg9,1409
Smgc,0
Smim1,3
Smim11,1390
Smim12,748
Smim13,4216
Smim14,2447
Smim15,3190
Smim18,1
Smim19,565
Smim20,1272
Smim22,0
Smim23,0
Smim24,3
Smim3,790
Smim4,451
Smim5,49
Smim6,19
Smim7,3463
Smim8,810
Smim9,2
Smlr1,0
Smn1,0
Smndc1,6911
Smo,24
Smoc1,3019
Smoc2,2
Smok2a,0
Smok2b,0
Smok3a,0
Smok3b,0
Smok3c,0
Smok4a,0
Smox,194
Smpd1,758
Smpd2,184
Smpd3,397
Smpd4,6599
Smpd5,110
Smpdl3a,0
Smpdl3b,14
Smpx,0
Smr2,0
Smr3a,0
Sms,7332
Smt3h1-ps,10
Smt3h2-ps,1
Smt3h2-ps2,1
Smt3h2-ps3,1
Smt3h2-ps4,4
Smtn,450
Smtnl1,5
Smtnl2,41
Smu1,9714
Smug1,1797
Smurf1,1325
Smurf2,2728
Smyd1,8
Smyd2,5032
Smyd3,1590
Smyd4,821
Smyd5,7078
Snai1,1100
Snai2,0
Snai3,54
Snap23,2448
Snap25,0
Snap29,2136
Snap47,3285
Snap91,0
Snapc1,937
Snapc2,758
Snapc3,897
Snapc4,4010
Snapc5,1030
Snapin,1332
Snca,0
Sncaip,0
Sncb,0
Sncg,0
Snd1,21898
Sned1,308
Snf8,2794
Snhg1,5778
Snhg10,59
Snhg11,14
Snhg12,1583
Snhg14,112
Snhg18,0
Snhg3,2017
Snhg4,1877
Snhg5,4938
Snhg6,2475
Snhg7,667
Snhg7os,15
Snhg8,1799
Snhg9,7
Snip1,1994
Snn,6008
Snora15,7
Snora16a,155
Snora17,89
Snora19,0
Snora20,9
Snora21,21
Snora23,32
Snora24,0
Snora26,0
Snora28,181
Snora2b,53
Snora3,97
Snora30,15
Snora31,72
Snora33,76
Snora34,13
Snora35,0
Snora36b,0
Snora41,68
Snora43,121
Snora44,80
Snora47,10
Snora52,66
Snora5c,75
Snora61,61
Snora62,16
Snora64,79
Snora65,532
Snora68,70
Snora69,34
Snora70,103
Snora73a,324
Snora73b,411
Snora74a,28
Snora75,80
Snora78,10
Snora7a,181
Snora81,363
Snord100,98
Snord104,188
Snord11,8
Snord110,19
Snord111,5
Snord116,0
Snord116l1,0
Snord116l2,0
Snord118,0
Snord12,255
Snord123,0
Snord13,0
Snord14a,30
Snord14c,24
Snord14d,28
Snord14e,52
Snord15a,3
Snord15b,47
Snord16a,157
Snord17,104
Snord19,127
Snord1a,0
Snord1b,29
Snord1c,29
Snord2,317
Snord22,441
Snord23,2
Snord32a,119
Snord33,18
Snord34,46
Snord35a,54
Snord35b,29
Snord37,22
Snord38a,9
Snord42a,28
Snord42b,18
Snord43,60
Snord45b,72
Snord45c,0
Snord47,185
Snord49a,92
Snord49b,62
Snord4a,41
Snord52,0
Snord53,53
Snord55,27
Snord57,91
Snord58b,58
Snord61,0
Snord64,11
Snord65,65
Snord66,14
Snord67,6
Snord68,22
Snord69,190
Snord7,0
Snord70,22
Snord71,11
Snord72,73
Snord73a,16
Snord8,23
Snord82,0
Snord83b,89
Snord85,0
Snord87,55
Snord88a,8
Snord88c,34
Snord89,31
Snord90,0
Snord91a,0
Snord92,1
Snord93,27
Snord95,23
Snord96a,0
Snord98,16
Snord99,215
Snph,0
Snrk,1388
Snrnp200,32750
Snrnp25,2684
Snrnp27,2186
Snrnp35,603
Snrnp40,6896
Snrnp48,1817
Snrnp70,21401
Snrpa,5049
Snrpa1,8976
Snrpb,11939
Snrpb2,4506
Snrpc,1
Snrpd1,9058
Snrpd2,5755
Snrpd3,11232
Snrpe,4995
Snrpf,599
Snrpg,4660
Snrpn,8
Snta1,6
Sntb1,0
Sntb2,444
Sntg1,0
Sntg2,0
Sntn,0
Snupn,1024
Snurf,0
Snw1,9250
Snx1,8587
Snx10,4566
Snx11,2263
Snx12,2452
Snx13,3011
Snx14,1894
Snx15,459
Snx16,365
Snx17,3255
Snx18,659
Snx19,3110
Snx2,5822
Snx20,2664
Snx21,171
Snx22,106
Snx24,4
Snx25,1574
Snx27,7024
Snx29,341
Snx3,4987
Snx30,1033
Snx31,5
Snx32,177
Snx33,555
Snx4,7541
Snx5,40987
Snx6,5232
Snx7,0
Snx8,2244
Snx9,3902
Soat1,1105
Soat2,136
Sobp,0
Socs1,561
Socs2,1529
Socs3,15
Socs4,3380
Socs5,490
Socs6,2264
Socs7,3472
Sod1,14835
Sod2,4371
Sod3,0
Soga1,1889
Soga3,0
Sohlh1,0
Sohlh2,2
Son,53555
Sorbs1,781
Sorbs2,0
Sorbs2os,0
Sorbs3,11
Sorcs1,0
Sorcs2,88
Sorcs3,0
Sord,1601
Sorl1,7316
Sort1,1127
Sos1,4659
Sos2,4409
Sost,0
Sostdc1,5
Sowaha,0
Sowahb,0
Sowahc,2455
Sowahd,0
Sox1,0
Sox10,0
Sox11,0
Sox12,0
Sox13,2
Sox14,0
Sox15,5
Sox17,0
Sox18,2
Sox2,0
Sox21,0
Sox2ot,0
Sox3,0
Sox30,0
Sox4,3
Sox5,0
Sox5os3,0
Sox5os4,0
Sox6,2
Sox6os,0
Sox7,0
Sox8,6
Sox9,0
Sp1,13682
Sp100,2993
Sp110,2884
Sp140,2438
Sp2,1827
Sp3,8585
Sp3os,233
Sp4,977
Sp5,0
Sp6,120
Sp7,5
Sp8,0
Sp9,0
Spa17,3
Spaca1,0
Spaca3,0
Spaca4,8
Spaca5,0
Spaca6,2
Spaca7,0
Spag1,357
Spag11a,0
Spag11b,0
Spag16,0
Spag17,22
Spag17os,0
Spag4,255
Spag5,6629
Spag6,0
Spag7,0
Spag8,3
Spag9,6855
Spam1,0
Spanxn4,0
Sparc,31
Sparcl1,0
Spast,4999
Spata1,126
Spata13,2673
Spata16,0
Spata17,5
Spata18,0
Spata19,0
Spata2,2424
Spata20,0
Spata21,0
Spata22,0
Spata24,746
Spata25,4
Spata2l,141
Spata3,1
Spata31,0
Spata31d1a,2
Spata31d1b,10
Spata31d1c,0
Spata31d1d,0
Spata32,0
Spata33,125
Spata4,0
Spata45,3
Spata5,740
Spata5l1,497
Spata6,1357
Spata7,760
Spata9,31
Spatc1,7
Spatc1l,0
Spats1,140
Spats2,6682
Spats2l,1
Spc24,2330
Spc25,1738
Spcs1,4802
Spcs2,12265
Spcs2-ps,6
Spcs3,17132
Spdef,0
Spdl1,4512
Spdya,38
Spdyb,0
Specc1,3163
Specc1l,5926
Speer1-ps1,0
Speer2,0
Speer3,1
Speer4a,0
Speer4b,0
Speer4c,0
Speer4d,0
Speer4e,0
Speer4f,0
Speer5-ps1,0
Speer6-ps1,0
Speer7-ps1,0
Speer8-ps1,0
Speer9-ps1,0
Spef1,40
Spef2,1081
Speg,1113
Spem1,2
Spen,8709
Spert,0
Spesp1,0
Spg11,4150
Spg20,4558
Spg21,3017
Spg7,2100
Sphk1,20
Sphk2,1801
Sphkap,0
Spi1,1799
Spib,19438
Spic,2
Spice1,995
Spidr,2417
Spin1,5532
Spin2-ps1,0
Spin2-ps2,0
Spin2-ps3,0
Spin2-ps4,0
Spin2-ps6,0
Spin2c,0
Spin2d,0
Spin2e,0
Spin4,0
Spink10,2
Spink11,0
Spink12,0
Spink13,0
Spink14,0
Spink2,13
Spink3,0
Spink4,0
Spink5,0
Spink6,0
Spink7,0
Spink8,0
Spinkl,0
Spint1,0
Spint2,1207
Spint3,0
Spint4,0
Spint5,0
Spire1,6692
Spire2,564
Spn,1187
Spn-ps,0
Spns1,2129
Spns2,10
Spns3,112
Spo11,13
Spocd1,0
Spock1,0
Spock2,26
Spock3,0
Spon1,46
Spon2,0
Spop,9742
Spopl,1254
Spp1,18
Spp2,0
Sppl2a,7692
Sppl2b,1525
Sppl2c,0
Sppl3,3684
Spr,1477
Spred1,5150
Spred2,2866
Spred3,474
Sprn,1
Sprr1a,0
Sprr1b,0
Sprr2a1,0
Sprr2a2,0
Sprr2a3,0
Sprr2b,0
Sprr2d,0
Sprr2e,0
Sprr2f,0
Sprr2g,0
Sprr2h,0
Sprr2i,0
Sprr2j-ps,0
Sprr2k,0
Sprr3,0
Sprr4,0
Sprtn,2856
Spry1,0
Spry2,0
Spry3,0
Spry4,6
Spryd3,1565
Spryd4,972
Spryd7,2172
Spsb1,15
Spsb2,83
Spsb3,1134
Spsb4,0
Spt1,0
Spta1,26
Sptan1,25028
Sptb,0
Sptbn1,21088
Sptbn2,89
Sptbn4,44
Sptbn5,26
Sptlc1,2938
Sptlc2,2187
Sptlc3,0
Sptssa,3591
Sptssb,0
Spty2d1,3431
Spz1,0
Sqle,15038
Sqrdl,0
Sqstm1,14431
Sra1,1678
Srbd1,2823
Src,457
Srcap,10114
Srcin1,92
Srd5a1,195
Srd5a2,0
Srd5a3,499
Srebf1,7901
Srebf2,24903
Srek1,10987
Srek1ip1,1991
Srf,3476
Srfbp1,2592
Srgap1,13
Srgap2,3903
Srgap3,1399
Srgn,3755
Sri,5912
Srl,2299
Srm,1800
Srms,12
Srp14,3003
Srp19,4442
Srp54a,558
Srp54b,0
Srp54c,1437
Srp68,12571
Srp72,17812
Srp9,3889
Srpk1,1
Srpk2,6734
Srpk3,983
Srpr,7719
Srprb,4719
Srpx,0
Srpx2,0
Srr,583
Srrd,387
Srrm1,18087
Srrm2,64311
Srrm3,13
Srrm4,0
Srrm4os,0
Srrt,15309
Srsf1,21
Srsf10,10656
Srsf11,22145
Srsf12,4
Srsf2,25924
Srsf3,5799
Srsf4,2044
Srsf5,20981
Srsf6,21876
Srsf7,20974
Srsf9,5245
Srsx,0
Srsy,0
Srxn1,0
Sry,0
Ss18,3792
Ss18l1,818
Ssb,20373
Ssbp1,3220
Ssbp2,454
Ssbp3,5698
Ssbp4,2537
Ssc4d,129
Ssc5d,80
Ssfa2,3599
Ssh1,1739
Ssh2,5165
Ssh3,274
Ssmem1,10
Ssna1,1764
Sspn,62
Sspo,29
Ssr1,28972
Ssr2,12241
Ssr3,30568
Ssr4,4335
Ssrp1,38918
Sssca1,1607
Sst,0
Sstr1,0
Sstr2,0
Sstr3,4
Sstr4,3
Sstr5,148
Ssty1,0
Ssty2,0
Ssu2,0
Ssu72,4251
Ssx2ip,3983
Ssx9,0
Ssxa1,0
Ssxb1,0
Ssxb10,0
Ssxb2,0
Ssxb3,0
Ssxb5,0
Ssxb6,0
Ssxb7,0
Ssxb8,0
Ssxb9,0
St13,22042
St14,798
St18,502
St3gal1,1460
St3gal2,2736
St3gal3,966
St3gal4,1341
St3gal5,912
St3gal6,11745
St5,69
St6gal1,10608
St6gal2,0
St6galnac1,0
St6galnac2,9
St6galnac3,0
St6galnac4,5277
St6galnac5,0
St6galnac6,789
St7,3388
St7l,462
St8sia1,137
St8sia2,0
St8sia3,0
St8sia3os,0
St8sia4,249
St8sia5,0
St8sia6,26398
Stab1,914
Stab2,10
Stac,0
Stac2,0
Stac3,40
Stag1,6543
Stag2,18715
Stag3,0
Stam,1510
Stam2,2586
Stambp,1196
Stambp-ps1,0
Stambpl1,1783
Stamos,20
Stap1,6154
Stap2,103
Star,271
Stard10,196
Stard13,1583
Stard3,997
Stard3nl,1010
Stard4,9159
Stard5,2276
Stard6,395
Stard7,10129
Stard8,0
Stard9,532
Stat1,3238
Stat2,1424
Stat3,2929
Stat4,1104
Stat5a,1465
Stat5b,3856
Stat6,7293
Stau1,4306
Stau2,888
Stbd1,2
Stc1,2
Stc2,0
Steap1,0
Steap2,0
Steap3,733
Steap4,0
Stfa1,0
Stfa2,0
Stfa2l1,0
Stfa3,0
Stil,3717
Stim1,1740
Stim2,2693
Stip1,19942
Stk10,6458
Stk11,4300
Stk11ip,4287
Stk16,1715
Stk17b,12858
Stk19,0
Stk19-ps1,0
Stk24,14759
Stk25,3399
Stk26,0
Stk3,612
Stk31,0
Stk32a,0
Stk32b,0
Stk32c,2
Stk33,0
Stk35,1956
Stk36,201
Stk38,938
Stk38l,458
Stk39,0
Stk4,10382
Stk40,3620
Stkld1,39
Stmn1,2354
Stmn1-rs1,2
Stmn1-rs2,1
Stmn2,0
Stmn3,0
Stmn4,0
Stmnd1,0
Stom,829
Stoml1,1533
Stoml2,8531
Stoml3,0
Ston1,354
Ston2,13
Stox1,8
Stox2,795
Stpg1,3
Stpg2,0
Stra13,1577
Stra6,2
Stra6l,853
Stra8,11
Strada,1732
Stradb,862
Strap,21747
Strbp,14253
Strc,0
Strip1,2989
Strip2,1578
Strn,5051
Strn3,4979
Strn4,5290
Stt3a,20379
Stt3b,25451
Stub1,1020
Stx11,606
Stx12,2209
Stx16,5640
Stx17,1220
Stx18,1770
Stx19,8
Stx1a,390
Stx1b,8
Stx2,451
Stx3,413
Stx4a,2761
Stx5a,1873
Stx6,2009
Stx7,5085
Stx8,921
Stxbp1,2698
Stxbp2,3917
Stxbp3a,1481
Stxbp3b,1
Stxbp4,1394
Stxbp5,2875
Stxbp5l,3
Stxbp6,0
Styk1,0
Styx,935
Styxl1,19
Sub1,50360
Sucla2,9663
Suclg1,6700
Suclg2,6914
Sucnr1,0
Suco,7872
Suds3,5129
Sufu,3751
Sugct,2
Sugp1,2834
Sugp2,2067
Sugt1,7319
Sulf1,4
Sulf2,0
Sult1a1,119
Sult1b1,0
Sult1c1,0
Sult1c2,0
Sult1d1,0
Sult1e1,0
Sult2a1,0
Sult2a2,0
Sult2a3,0
Sult2a4,0
Sult2a5,0
Sult2a6,0
Sult2a7,0
Sult2b1,2
Sult3a1,0
Sult4a1,0
Sult5a1,4
Sult6b1,45
Sumf1,1359
Sumf2,1929
Sumo1,7389
Sumo2,1107
Sumo3,4917
Sun1,1889
Sun2,2655
Sun3,0
Sun5,29
Suox,1217
Supt16,36022
Supt20,5011
Supt3,1537
Supt4a,0
Supt5,14149
Supt6,17519
Supt7l,1732
Supv3l1,3539
Surf1,1935
Surf2,1624
Surf4,11418
Surf6,3894
Susd1,5087
Susd2,49
Susd3,99
Susd4,0
Susd5,0
Susd6,2057
Suv39h1,6063
Suv39h2,2095
Suv420h1,2564
Suv420h2,2299
Suz12,14716
Sv2a,749
Sv2b,14
Sv2c,27
Sva,0
Sval1,0
Sval2,0
Sval3,0
Svep1,0
Svil,125
Svip,0
Svop,7
Svopl,3
Svs1,0
Svs2,0
Svs3a,0
Svs3b,0
Svs4,0
Svs5,0
Svs6,0
Swap70,38903
Swi5,7620
Swsap1,194
Swt1,1395
Syap1,1129
Sybu,1
Syce1,0
Syce1l,2
Syce2,3
Syce3,0
Sycn,0
Sycp1,0
Sycp1-ps1,1
Sycp2,0
Sycp2l,168
Sycp3,18
Syde1,0
Syde2,0
Syf2,2861
Syk,21117
Sympk,13033
Syn1,20
Syn2,0
Syn3,387
Syna,535
Synb,0
Sync,2
Syncrip,30779
Syndig1,0
Syndig1l,6
Syne1,194
Syne2,4885
Syne3,1907
Syne4,244
Syngap1,938
Syngr1,725
Syngr2,7670
Syngr3,39
Syngr4,17
Synj1,939
Synj2,1252
Synj2bp,5434
Synm,0
Synpo,101
Synpo2,0
Synpo2l,84
Synpr,0
Synrg,3452
Syp,77
Sypl,5968
Sypl2,14
Sys1,1259
Syt1,0
Syt10,0
Syt11,677
Syt12,5
Syt13,0
Syt14,0
Syt15,8
Syt16,0
Syt17,0
Syt2,4
Syt3,14
Syt4,5
Syt5,0
Syt6,0
Syt7,0
Syt8,3
Syt9,0
Sytl1,313
Sytl2,0
Sytl3,2227
Sytl4,2
Sytl5,18
Syvn1,10665
Szrd1,7325
Szt2,3739
T,0
T2,9
Taar1,0
Taar2,0
Taar3,0
Taar4,0
Taar5,0
Taar6,0
Taar7a,0
Taar7b,0
Taar7c-ps,0
Taar7d,0
Taar7e,0
Taar7f,0
Taar8a,0
Taar8b,0
Taar8c,0
Taar9,0
Tab1,1182
Tab2,6202
Tab3,1927
Tac1,0
Tac2,0
Tac4,5
Tacc1,4134
Tacc2,4
Tacc3,7409
Taco1,1358
Tacr1,1
Tacr2,0
Tacr3,0
Tacstd2,0
Tada1,2459
Tada2a,2965
Tada2b,1238
Tada3,902
Taf1,11616
Taf10,2309
Taf11,0
Taf12,1924
Taf13,730
Taf15,16427
Taf1a,1096
Taf1b,2329
Taf1c,955
Taf1d,6920
Taf2,9517
Taf3,2317
Taf4a,2378
Taf4b,2001
Taf5,1332
Taf5l,4262
Taf6,3804
Taf6l,846
Taf7,2315
Taf7l,0
Taf8,1853
Taf9,4324
Taf9b,2
Tagap,1485
Tagap1,1297
Tagln,72
Tagln2,10216
Tagln3,9
Tal1,119
Tal2,1
Taldo1,4477
Tamm41,1509
Tanc1,0
Tanc2,0
Tango2,0
Tango6,1122
Tank,4899
Taok1,8102
Taok2,3665
Taok3,3955
Tap1,0
Tap2,0
Tapbp,3
Tapbpl,1058
Tapt1,3604
Tarbp2,2700
Tardbp,6281
Tarm1,14
Tars,26192
Tars2,5183
Tarsl2,984
Tas1r1,45
Tas1r2,0
Tas1r3,95
Tas2r102,0
Tas2r103,0
Tas2r104,0
Tas2r105,0
Tas2r106,0
Tas2r107,0
Tas2r108,0
Tas2r109,0
Tas2r110,0
Tas2r113,0
Tas2r114,0
Tas2r115,0
Tas2r116,0
Tas2r117,0
Tas2r118,0
Tas2r119,0
Tas2r120,0
Tas2r121,0
Tas2r122,0
Tas2r123,0
Tas2r124,0
Tas2r125,0
Tas2r126,0
Tas2r129,0
Tas2r130,0
Tas2r131,0
Tas2r134,0
Tas2r135,0
Tas2r136,0
Tas2r137,0
Tas2r138,0
Tas2r139,0
Tas2r140,0
Tas2r143,0
Tas2r144,0
Tasp1,1960
Tat,0
Tatdn1,1073
Tatdn2,3969
Tatdn3,542
Tax1bp1,8116
Tax1bp3,0
Taz,1778
Tbata,19
Tbc1d1,5218
Tbc1d10a,1607
Tbc1d10b,2621
Tbc1d10c,0
Tbc1d12,454
Tbc1d13,3543
Tbc1d14,4902
Tbc1d15,6309
Tbc1d16,4634
Tbc1d17,2110
Tbc1d19,666
Tbc1d2,11
Tbc1d20,1513
Tbc1d21,1617
Tbc1d22a,1297
Tbc1d22b,1424
Tbc1d22bos,6
Tbc1d23,1979
Tbc1d24,1639
Tbc1d25,541
Tbc1d2b,254
Tbc1d30,0
Tbc1d31,8961
Tbc1d32,1020
Tbc1d4,3201
Tbc1d5,6001
Tbc1d7,680
Tbc1d8,22
Tbc1d8b,374
Tbc1d9,2734
Tbc1d9b,3675
Tbca,4664
Tbcb,1543
Tbcc,731
Tbccd1,1350
Tbcd,4093
Tbce,2287
Tbcel,2258
Tbck,1982
Tbk1,3283
Tbkbp1,590
Tbl1x,14128
Tbl1xr1,5878
Tbl2,3982
Tbl3,4882
Tbp,2870
Tbpl1,3391
Tbpl2,17
Tbr1,12
Tbrg1,4082
Tbrg3,26
Tbrg4,9870
Tbx1,0
Tbx10,0
Tbx15,0
Tbx18,0
Tbx19,22
Tbx2,19
Tbx20,0
Tbx21,2
Tbx22,0
Tbx3,0
Tbx3os1,0
Tbx3os2,0
Tbx4,4
Tbx5,0
Tbx6,1156
Tbxa2r,34
Tbxas1,0
Tc2n,0
Tcaf1,0
Tcaf2,0
Tcaf3,0
Tcaim,439
Tcam1,197
Tcap,2
Tcea1,5222
Tcea2,410
Tcea3,2
Tceal1,0
Tceal3,2
Tceal5,0
Tceal6,0
Tceal7,0
Tceal8,0
Tceanc,698
Tceanc2,1352
Tceb1,4419
Tceb2,3005
Tceb3,11989
Tcerg1,16003
Tcerg1l,2
Tcf12,11547
Tcf15,0
Tcf19,61
Tcf20,9101
Tcf21,0
Tcf23,2
Tcf24,4
Tcf25,14157
Tcf3,16950
Tcf4,22360
Tcf7,402
Tcf7l1,260
Tcf7l2,0
Tcfl5,0
Tchh,0
Tchhl1,0
Tchp,873
Tcirg1,3415
Tcl1,0
Tcl1b1,0
Tcl1b2,2
Tcl1b3,0
Tcl1b4,0
Tcl1b5,0
Tcn2,166
Tcof1,16545
Tcp1,39500
Tcp10a,11
Tcp10b,4
Tcp10c,0
Tcp11,0
Tcp11l1,292
Tcp11l2,388
Tcstv1,4
Tcstv3,7
Tcta,395
Tcte1,0
Tcte2,0
Tcte3,1
Tctex1d1,0
Tctex1d2,19
Tctex1d4,10
Tctn1,459
Tctn2,9
Tctn3,906
Tdg,3300
Tdgf1,2
Tdh,0
Tdo2,9
Tdp1,3002
Tdp2,3894
Tdpoz1,0
Tdpoz2,0
Tdpoz3,0
Tdpoz4,0
Tdpoz5,0
Tdpx-ps1,2
Tdrd1,0
Tdrd12,5
Tdrd3,2826
Tdrd5,0
Tdrd6,0
Tdrd7,15
Tdrd9,0
Tdrkh,0
Tdrp,0
Tead1,0
Tead2,31
Tead3,0
Tead4,5
Tec,7501
Tecpr1,1236
Tecpr2,1429
Tecr,5392
Tecrl,0
Tecta,2
Tectb,0
Teddm1a,0
Teddm1b,0
Teddm2,0
Teddm3,0
Tef,1815
Tefm,1375
Tek,2
Tekt1,0
Tekt2,16
Tekt3,0
Tekt4,0
Tekt5,0
Telo2,2375
Ten1,798
Tenc1,51
Tenm1,0
Tenm2,0
Tenm3,680
Tenm4,101
Tep1,3041
Tepp,34
Terc,26
Terf1,2550
Terf2,3249
Terf2ip,1409
Tert,875
Tes,0
Tesc,8
Tescl,0
Tesk1,503
Tesk2,508
Tespa1,1274
Tet1,151
Tet2,6627
Tet3,6459
Tex10,6134
Tex101,0
Tex11,0
Tex12,0
Tex13,3970
Tex13a,0
Tex14,0
Tex15,2
Tex16,0
Tex19.1,10
Tex19.2,47
Tex2,1814
Tex21,26
Tex22,0
Tex24,0
Tex26,0
Tex261,5696
Tex264,1369
Tex28,0
Tex29,0
Tex30,2727
Tex33,0
Tex35,35
Tex36,0
Tex37,0
Tex38,45
Tex40,23
Tex43,2
Tex9,2257
Tfam,6066
Tfap2a,0
Tfap2b,0
Tfap2c,0
Tfap2d,0
Tfap2e,0
Tfap4,2510
Tfb1m,977
Tfb2m,813
Tfcp2,1231
Tfcp2l1,13
Tfdp1,17970
Tfdp1-ps,0
Tfdp2,1953
Tfe3,2020
Tfeb,2278
Tfec,0
Tff1,36
Tff2,0
Tff3,0
Tfg,5153
Tfip11,2594
Tfpi,4
Tfpi2,0
Tfpt,950
Tfr2,30
Tfrc,60016
Tg,1204
Tgds,2066
Tgfa,0
Tgfb1,4219
Tgfb1i1,18
Tgfb2,3
Tgfb3,60
Tgfbi,0
Tgfbr1,6686
Tgfbr2,7317
Tgfbr3,2
Tgfbr3l,124
Tgfbrap1,1350
Tgif1,2988
Tgif2,843
Tgif2lx1,0
Tgif2lx2,0
Tgm1,5
Tgm2,139
Tgm3,0
Tgm4,21
Tgm5,1
Tgm6,0
Tgm7,0
Tgoln1,5689
Tgs1,8679
Tgtp1,0
Tgtp2,7
Th,0
Tha1,0
Thada,4451
Thap1,1087
Thap11,1387
Thap2,1247
Thap3,578
Thap4,2231
Thap6,1038
Thap7,792
Thbd,9
Thbs1,0
Thbs2,2
Thbs3,364
Thbs4,0
Theg,11
Them4,319
Them5,0
Them6,3353
Them7,0
Themis,0
Themis2,1149
Themis3,0
Thg1l,2214
Thnsl1,0
Thnsl2,0
Thoc1,5401
Thoc2,10148
Thoc3,4231
Thoc5,4538
Thoc6,973
Thoc7,4668
Thop1,5772
Thpo,24
Thra,399
Thrap3,21661
Thrb,6
Thrsp,1
Thsd1,12
Thsd4,0
Thsd7a,0
Thsd7b,1
Thtpa,1554
Thumpd1,9722
Thumpd2,547
Thumpd3,3919
Thy1,0
Thyn1,1554
Tia1,4486
Tial1,7575
Tiam1,0
Tiam2,2283
Ticam1,1420
Ticam2,1678
Ticrr,5332
Tie1,0
Tifa,332
Tifab,996
Tigd2,1631
Tigd3,119
Tigd4,0
Tigd5,30
Tigit,93
Timd2,144
Timd4,0
Timeless,8969
Timm10,1040
Timm10b,1052
Timm13,3057
Timm17a,4461
Timm17b,1471
Timm21,2228
Timm22,1848
Timm23,4460
Timm44,6844
Timm50,3318
Timm8a1,654
Timm8a2,10
Timm8b,1489
Timm9,2409
Timmdc1,1369
Timp1,5
Timp2,384
Timp3,0
Timp4,0
Tinag,0
Tinagl1,0
Tinf2,2316
Tiparp,4684
Tipin,6943
Tiprl,3389
Tirap,3151
Tjap1,1700
Tjp1,1
Tjp2,3063
Tjp3,68
Tk1,2917
Tk2,601
Tkt,51361
Tktl1,4
Tktl2,0
Tlcd1,398
Tlcd2,6
Tldc1,625
Tldc2,1
Tle1,0
Tle2,10
Tle3,6772
Tle4,7710
Tle6,27
Tlk1,8289
Tlk2,6954
Tll1,0
Tll2,2
Tln1,14987
Tln2,2679
Tlr1,2967
Tlr11,0
Tlr12,29
Tlr13,2
Tlr2,2060
Tlr3,0
Tlr4,802
Tlr5,3
Tlr6,261
Tlr7,5676
Tlr8,6
Tlr9,1699
Tlx1,0
Tlx2,0
Tlx3,0
Tm2d1,700
Tm2d2,1299
Tm2d3,1439
Tm4sf1,0
Tm4sf19,27
Tm4sf20,1
Tm4sf4,0
Tm4sf5,0
