gene_id,Satrom-mRNA-3hT_GCCAAT_L004_001
LOC105244529,0
LOC105244530,0
LOC105244531,0
LOC105244532,0
LOC105244533,8
LOC105244534,0
LOC105244535,0
LOC105244536,0
LOC105244537,6
LOC105244538,0
LOC105244539,0
LOC105244540,0
LOC105244541,0
LOC105244542,0
LOC105244543,6
LOC105244544,0
LOC105244545,0
LOC105244546,3
LOC105244547,0
LOC105244548,0
LOC105244549,0
LOC105244550,0
LOC105244551,0
LOC105244552,0
LOC105244553,0
LOC105244554,0
LOC105244555,0
LOC105244556,0
LOC105244557,8
LOC105244558,0
LOC105244559,0
LOC105244560,0
LOC105244561,0
LOC105244562,13
LOC105244563,0
LOC105244564,0
LOC105244565,3
LOC105244566,0
LOC105244567,0
LOC105244568,0
LOC105244569,6
LOC105244570,1
LOC105244571,0
LOC105244572,0
LOC105244573,0
LOC105244574,0
LOC105244575,0
LOC105244576,0
LOC105244577,0
LOC105244578,0
LOC105244579,0
LOC105244580,0
LOC105244581,0
LOC105244582,0
LOC105244583,0
LOC105244584,0
LOC105244585,0
LOC105244586,0
LOC105244587,0
LOC105244588,0
LOC105244589,11
LOC105244590,0
LOC105244591,2
LOC105244592,0
LOC105244593,0
LOC105244594,0
LOC105244595,0
LOC105244596,4
LOC105244597,4
LOC105244598,1
LOC105244599,2
LOC105244600,6
LOC105244601,2
LOC105244602,0
LOC105244603,0
LOC105244605,0
LOC105244606,0
LOC105244608,0
LOC105244609,0
LOC105244610,0
LOC105244611,1
LOC105244612,0
LOC105244613,0
LOC105244615,0
LOC105244616,1
LOC105244617,0
LOC105244618,2
LOC105244619,0
LOC105244620,0
LOC105244621,0
LOC105244622,0
LOC105244623,0
LOC105244624,11
LOC105244625,16
LOC105244626,0
LOC105244627,0
LOC105244628,0
LOC105244629,0
LOC105244630,330
LOC105244631,0
LOC105244632,0
LOC105244633,0
LOC105244634,0
LOC105244635,0
LOC105244636,4
LOC105244637,0
LOC105244638,0
LOC105244639,0
LOC105244640,0
LOC105244641,0
LOC105244642,0
LOC105244643,0
LOC105244644,6
LOC105244645,5
LOC105244646,0
LOC105244647,0
LOC105244648,0
LOC105244649,0
LOC105244650,0
LOC105244651,1
LOC105244652,7
LOC105244653,4
LOC105244654,0
LOC105244655,0
LOC105244657,26
LOC105244658,0
LOC105244659,0
LOC105244660,0
LOC105244661,44
LOC105244662,0
LOC105244663,0
LOC105244664,0
LOC105244665,0
LOC105244666,8
LOC105244667,2
LOC105244668,0
LOC105244669,0
LOC105244670,0
LOC105244671,0
LOC105244672,0
LOC105244673,0
LOC105244674,73
LOC105244675,0
LOC105244676,0
LOC105244677,0
LOC105244678,24
LOC105244679,0
LOC105244680,0
LOC105244681,0
LOC105244682,0
LOC105244683,0
LOC105244684,0
LOC105244685,0
LOC105244686,0
LOC105244687,0
LOC105244688,1
LOC105244689,0
LOC105244690,0
LOC105244691,0
LOC105244692,0
LOC105244693,0
LOC105244694,0
LOC105244695,0
LOC105244696,0
LOC105244697,2
LOC105244698,0
LOC105244699,0
LOC105244700,0
LOC105244701,18
LOC105244702,0
LOC105244703,0
LOC105244704,0
LOC105244705,0
LOC105244706,0
LOC105244707,0
LOC105244708,0
LOC105244709,2
LOC105244710,0
LOC105244711,0
LOC105244712,0
LOC105244713,0
LOC105244714,0
LOC105244715,0
LOC105244716,0
LOC105244717,0
LOC105244718,0
LOC105244719,0
LOC105244720,2
LOC105244721,0
LOC105244722,0
LOC105244723,0
LOC105244724,0
LOC105244725,0
LOC105244726,0
LOC105244727,0
LOC105244728,0
LOC105244729,134
LOC105244730,0
LOC105244731,0
LOC105244732,0
LOC105244733,9
LOC105244734,0
LOC105244735,0
LOC105244736,0
LOC105244737,0
LOC105244738,0
LOC105244739,0
LOC105244740,0
LOC105244741,0
LOC105244742,0
LOC105244743,0
LOC105244744,0
LOC105244745,0
LOC105244746,6
LOC105244747,2
LOC105244748,244
LOC105244749,0
LOC105244751,0
LOC105244752,0
LOC105244753,0
LOC105244754,0
LOC105244755,0
LOC105244756,0
LOC105244757,0
LOC105244758,0
LOC105244759,2
LOC105244760,0
LOC105244761,0
LOC105244762,61
LOC105244764,0
LOC105244765,14
LOC105244767,0
LOC105244768,0
LOC105244769,0
LOC105244770,33
LOC105244771,0
LOC105244772,6
LOC105244773,1
LOC105244774,0
LOC105244775,0
LOC105244776,0
LOC105244777,0
LOC105244778,0
LOC105244779,0
LOC105244780,2
LOC105244781,0
LOC105244784,0
LOC105244785,4
LOC105244786,0
LOC105244787,0
LOC105244788,0
LOC105244789,0
LOC105244790,0
LOC105244791,0
LOC105244793,0
LOC105244794,101
LOC105244795,25
LOC105244796,0
LOC105244797,0
LOC105244798,2
LOC105244799,239
LOC105244800,0
LOC105244801,0
LOC105244802,0
LOC105244803,3
LOC105244804,0
LOC105244805,0
LOC105244806,81
LOC105244807,0
LOC105244808,2
LOC105244809,0
LOC105244810,3
LOC105244811,0
LOC105244812,0
LOC105244813,0
LOC105244814,0
LOC105244821,0
LOC105244822,0
LOC105244823,53
LOC105244824,0
LOC105244825,0
LOC105244826,0
LOC105244828,0
LOC105244829,2
LOC105244830,0
LOC105244831,0
LOC105244832,0
LOC105244833,0
LOC105244834,0
LOC105244835,2
LOC105244836,0
LOC105244837,0
LOC105244838,0
LOC105244840,0
LOC105244841,1
LOC105244842,2
LOC105244843,0
LOC105244844,3
LOC105244845,0
LOC105244846,0
LOC105244847,0
LOC105244848,0
LOC105244849,0
LOC105244850,0
LOC105244851,0
LOC105244852,5
LOC105244853,4
LOC105244854,2
LOC105244855,0
LOC105244857,0
LOC105244858,1
LOC105244859,0
LOC105244860,0
LOC105244861,0
LOC105244862,0
LOC105244863,0
LOC105244865,0
LOC105244866,0
LOC105244867,4
LOC105244868,0
LOC105244869,0
LOC105244870,0
LOC105244871,0
LOC105244872,1
LOC105244873,0
LOC105244874,1
LOC105244875,8
LOC105244876,1
LOC105244877,7
LOC105244878,2
LOC105244879,0
LOC105244881,0
LOC105244882,0
LOC105244883,0
LOC105244884,0
LOC105244885,0
LOC105244886,19
LOC105244887,0
LOC105244888,0
LOC105244889,0
LOC105244890,0
LOC105244891,0
LOC105244892,0
LOC105244893,0
LOC105244894,1
LOC105244895,0
LOC105244898,0
LOC105244899,0
LOC105244901,4
LOC105244902,0
LOC105244903,0
LOC105244904,0
LOC105244905,0
LOC105244906,0
LOC105244907,0
LOC105244908,0
LOC105244909,34
LOC105244910,0
LOC105244911,0
LOC105244912,0
LOC105244913,0
LOC105244914,0
LOC105244915,0
LOC105244916,4
LOC105244917,0
LOC105244918,25
LOC105244919,0
LOC105244920,0
LOC105244921,92
LOC105244922,18
LOC105244923,0
LOC105244924,36
LOC105244925,0
LOC105244926,10
LOC105244927,36
LOC105244928,3
LOC105244929,0
LOC105244930,0
LOC105244931,0
LOC105244932,0
LOC105244933,0
LOC105244934,3
LOC105244935,0
LOC105244936,0
LOC105244937,0
LOC105244938,0
LOC105244939,0
LOC105244940,0
LOC105244941,0
LOC105244942,0
LOC105244943,11
LOC105244944,9
LOC105244945,0
LOC105244946,6
LOC105244947,17
LOC105244948,0
LOC105244949,0
LOC105244951,0
LOC105244953,1
LOC105244954,1
LOC105244955,0
LOC105244956,0
LOC105244957,0
LOC105244958,1
LOC105244959,0
LOC105244960,0
LOC105244961,7
LOC105244962,31
LOC105244963,0
LOC105244964,0
LOC105244965,0
LOC105244966,0
LOC105244967,0
LOC105244968,0
LOC105244969,7
LOC105244970,0
LOC105244971,0
LOC105244972,0
LOC105244973,0
LOC105244974,0
LOC105244975,0
LOC105244976,4
LOC105244977,0
LOC105244978,91
LOC105244979,0
LOC105244980,0
LOC105244981,0
LOC105244982,0
LOC105244983,0
LOC105244984,0
LOC105244985,0
LOC105244986,0
LOC105244987,0
LOC105244988,0
LOC105244989,0
LOC105244990,0
LOC105244991,0
LOC105244992,0
LOC105244993,6
LOC105244994,0
LOC105244995,0
LOC105244996,0
LOC105244997,0
LOC105244998,0
LOC105244999,2
LOC105245000,0
LOC105245001,0
LOC105245002,0
LOC105245003,0
LOC105245004,0
LOC105245005,4
LOC105245006,36
LOC105245007,5
LOC105245008,0
LOC105245009,0
LOC105245010,0
LOC105245011,2
LOC105245012,0
LOC105245013,0
LOC105245014,0
LOC105245015,0
LOC105245016,0
LOC105245017,25
LOC105245018,0
LOC105245019,0
LOC105245020,0
LOC105245021,4
LOC105245022,0
LOC105245023,4
LOC105245024,0
LOC105245025,5
LOC105245027,3
LOC105245028,0
LOC105245029,0
LOC105245030,0
LOC105245031,0
LOC105245032,0
LOC105245033,0
LOC105245034,0
LOC105245035,0
LOC105245036,0
LOC105245037,0
LOC105245038,0
LOC105245039,0
LOC105245040,0
LOC105245041,0
LOC105245042,0
LOC105245043,49
LOC105245044,0
LOC105245046,415
LOC105245047,10
LOC105245048,0
LOC105245049,0
LOC105245050,1
LOC105245051,6
LOC105245052,0
LOC105245053,0
LOC105245054,0
LOC105245055,0
LOC105245059,3
LOC105245060,0
LOC105245061,0
LOC105245062,0
LOC105245063,0
LOC105245065,18
LOC105245066,0
LOC105245067,0
LOC105245068,0
LOC105245069,0
LOC105245070,0
LOC105245071,3
LOC105245072,0
LOC105245073,0
LOC105245074,0
LOC105245075,0
LOC105245076,2
LOC105245077,0
LOC105245078,0
LOC105245081,0
LOC105245082,27
LOC105245083,1
LOC105245085,0
LOC105245086,4
LOC105245087,5
LOC105245088,0
LOC105245090,4
LOC105245091,2
LOC105245092,0
LOC105245093,4
LOC105245094,2
LOC105245095,0
LOC105245096,0
LOC105245097,2
LOC105245098,2
LOC105245099,2
LOC105245101,0
LOC105245102,0
LOC105245103,20
LOC105245104,0
LOC105245105,0
LOC105245106,0
LOC105245107,0
LOC105245108,0
LOC105245109,0
LOC105245110,0
LOC105245111,0
LOC105245112,0
LOC105245113,0
LOC105245114,20
LOC105245115,0
LOC105245116,0
LOC105245117,4
LOC105245118,0
LOC105245119,0
LOC105245120,0
LOC105245121,0
LOC105245122,9
LOC105245123,6
LOC105245124,0
LOC105245125,0
LOC105245126,1
LOC105245127,0
LOC105245128,0
LOC105245129,26
LOC105245130,0
LOC105245131,9
LOC105245132,6
LOC105245133,0
LOC105245134,3
LOC105245135,3
LOC105245136,0
LOC105245137,0
LOC105245138,0
LOC105245139,0
LOC105245140,0
LOC105245141,323
LOC105245142,7
LOC105245143,0
LOC105245144,4
LOC105245145,0
LOC105245146,0
LOC105245147,0
LOC105245148,0
LOC105245149,0
LOC105245150,0
LOC105245151,0
LOC105245152,0
LOC105245153,0
LOC105245154,0
LOC105245155,0
LOC105245156,0
LOC105245157,0
LOC105245158,0
LOC105245159,0
LOC105245160,0
LOC105245161,2
LOC105245162,0
LOC105245163,0
LOC105245164,0
LOC105245165,0
LOC105245166,0
LOC105245168,0
LOC105245169,0
LOC105245170,0
LOC105245171,0
LOC105245172,0
LOC105245173,0
LOC105245174,0
LOC105245175,0
LOC105245176,0
LOC105245177,0
LOC105245179,0
LOC105245180,16
LOC105245181,1
LOC105245182,4
LOC105245183,2
LOC105245184,0
LOC105245185,0
LOC105245186,0
LOC105245187,2
LOC105245188,3
LOC105245189,0
LOC105245190,0
LOC105245191,0
LOC105245192,0
LOC105245193,3
LOC105245194,0
LOC105245195,0
LOC105245196,0
LOC105245197,0
LOC105245198,0
LOC105245199,0
LOC105245200,2
LOC105245201,0
LOC105245202,0
LOC105245203,0
LOC105245204,0
LOC105245205,0
LOC105245206,0
LOC105245207,0
LOC105245208,6
LOC105245209,0
LOC105245210,4
LOC105245211,46
LOC105245212,1
LOC105245213,0
LOC105245214,0
LOC105245215,1
LOC105245216,0
LOC105245217,0
LOC105245218,0
LOC105245219,0
LOC105245220,0
LOC105245221,0
LOC105245222,0
LOC105245223,0
LOC105245224,0
LOC105245225,0
LOC105245226,0
LOC105245227,0
LOC105245228,0
LOC105245229,0
LOC105245230,3
LOC105245231,17
LOC105245232,0
LOC105245233,8
LOC105245234,3
LOC105245235,0
LOC105245236,31
LOC105245237,6
LOC105245238,0
LOC105245239,3
LOC105245240,6
LOC105245241,1
LOC105245242,14
LOC105245243,0
LOC105245244,0
LOC105245245,3
LOC105245246,4
LOC105245247,0
LOC105245248,72
LOC105245249,3
LOC105245250,0
LOC105245251,0
LOC105245252,8
LOC105245253,0
LOC105245254,0
LOC105245255,7
LOC105245256,9
LOC105245257,6
LOC105245258,0
LOC105245259,0
LOC105245260,0
LOC105245261,0
LOC105245262,0
LOC105245263,0
LOC105245264,0
LOC105245265,3
LOC105245266,0
LOC105245267,0
LOC105245268,0
LOC105245269,0
LOC105245270,0
LOC105245271,0
LOC105245272,0
LOC105245273,0
LOC105245274,0
LOC105245275,0
LOC105245276,0
LOC105245277,0
LOC105245278,0
LOC105245279,0
LOC105245280,2
LOC105245281,0
LOC105245282,0
LOC105245283,7
LOC105245284,0
LOC105245285,0
LOC105245286,0
LOC105245287,0
LOC105245288,0
LOC105245289,0
LOC105245290,0
LOC105245291,0
LOC105245292,17
LOC105245293,0
LOC105245294,24
LOC105245295,0
LOC105245296,11
LOC105245297,21
LOC105245298,0
LOC105245299,0
LOC105245300,0
LOC105245301,0
LOC105245302,0
LOC105245303,0
LOC105245304,0
LOC105245305,0
LOC105245306,0
LOC105245307,5
LOC105245308,0
LOC105245309,0
LOC105245310,1
LOC105245311,0
LOC105245312,6
LOC105245313,0
LOC105245314,0
LOC105245315,0
LOC105245316,0
LOC105245317,0
LOC105245318,0
LOC105245319,0
LOC105245320,0
LOC105245321,0
LOC105245322,0
LOC105245323,2
LOC105245324,2
LOC105245325,0
LOC105245326,6
LOC105245327,0
LOC105245328,12
LOC105245329,0
LOC105245330,0
LOC105245331,0
LOC105245332,0
LOC105245333,0
LOC105245334,28
LOC105245335,1
LOC105245336,0
LOC105245337,0
LOC105245338,0
LOC105245339,0
LOC105245340,17
LOC105245341,0
LOC105245342,1
LOC105245343,5
LOC105245344,0
LOC105245345,0
LOC105245346,0
LOC105245347,0
LOC105245348,0
LOC105245349,0
LOC105245350,0
LOC105245351,0
LOC105245352,0
LOC105245353,10
LOC105245354,0
LOC105245355,0
LOC105245356,16
LOC105245357,0
LOC105245359,0
LOC105245360,0
LOC105245361,0
LOC105245362,0
LOC105245363,0
LOC105245364,0
LOC105245365,0
LOC105245366,86
LOC105245367,0
LOC105245368,21
LOC105245369,7
LOC105245370,0
LOC105245371,0
LOC105245372,0
LOC105245373,0
LOC105245374,0
LOC105245375,0
LOC105245376,2
LOC105245377,2
LOC105245378,0
LOC105245379,0
LOC105245380,0
LOC105245381,0
LOC105245382,0
LOC105245383,0
LOC105245384,0
LOC105245385,3
LOC105245386,0
LOC105245387,0
LOC105245388,0
LOC105245389,0
LOC105245390,0
LOC105245391,0
LOC105245392,0
LOC105245393,0
LOC105245394,0
LOC105245395,0
LOC105245396,0
LOC105245397,0
LOC105245398,0
LOC105245399,0
LOC105245400,0
LOC105245401,0
LOC105245402,0
LOC105245403,0
LOC105245404,0
LOC105245405,0
LOC105245406,0
LOC105245407,0
LOC105245408,0
LOC105245409,0
LOC105245410,0
LOC105245411,0
LOC105245412,0
LOC105245413,0
LOC105245414,0
LOC105245415,3
LOC105245416,0
LOC105245417,0
LOC105245418,0
LOC105245419,2
LOC105245420,0
LOC105245421,0
LOC105245422,0
LOC105245423,0
LOC105245424,0
LOC105245425,1
LOC105245426,0
LOC105245427,0
LOC105245428,6
LOC105245429,116
LOC105245430,0
LOC105245431,2
LOC105245432,4
LOC105245433,0
LOC105245434,0
LOC105245435,0
LOC105245436,728
LOC105245437,0
LOC105245438,0
LOC105245439,7
LOC105245440,9
LOC105245441,13
LOC105245442,0
LOC105245443,34
LOC105245444,0
LOC105245445,0
LOC105245446,0
LOC105245447,1
LOC105245448,0
LOC105245449,605
LOC105245450,36
LOC105245451,0
LOC105245452,0
LOC105245453,0
LOC105245454,0
LOC105245455,0
LOC105245456,0
LOC105245457,0
LOC105245458,0
LOC105245459,0
LOC105245460,0
LOC105245461,4
LOC105245462,5
LOC105245463,10
LOC105245464,82
LOC105245465,0
LOC105245466,0
LOC105245467,0
LOC105245468,0
LOC105245469,0
LOC105245470,1
LOC105245471,0
LOC105245472,0
LOC105245473,0
LOC105245474,0
LOC105245475,0
LOC105245476,0
LOC105245477,2
LOC105245478,0
LOC105245479,0
LOC105245480,0
LOC105245481,1
LOC105245482,0
LOC105245483,0
LOC105245484,0
LOC105245485,0
LOC105245486,0
LOC105245487,0
LOC105245488,0
LOC105245489,0
LOC105245490,0
LOC105245491,0
LOC105245492,2
LOC105245493,2
LOC105245494,0
LOC105245495,0
LOC105245496,0
LOC105245497,0
LOC105245498,0
LOC105245499,0
LOC105245500,2
LOC105245501,3
LOC105245502,0
LOC105245503,0
LOC105245504,0
LOC105245505,0
LOC105245506,0
LOC105245507,0
LOC105245508,0
LOC105245509,3
LOC105245510,2
LOC105245511,0
LOC105245512,0
LOC105245513,0
LOC105245514,0
LOC105245515,0
LOC105245516,0
LOC105245517,0
LOC105245518,1
LOC105245519,0
LOC105245520,0
LOC105245521,0
LOC105245522,0
LOC105245523,0
LOC105245524,0
LOC105245525,0
LOC105245526,0
LOC105245528,0
LOC105245529,0
LOC105245530,0
LOC105245531,0
LOC105245532,0
LOC105245533,25
LOC105245534,17
LOC105245535,0
LOC105245536,0
LOC105245537,0
LOC105245538,0
LOC105245539,0
LOC105245540,0
LOC105245541,0
LOC105245542,0
LOC105245543,0
LOC105245544,0
LOC105245545,0
LOC105245546,0
LOC105245547,4
LOC105245548,0
LOC105245549,0
LOC105245550,0
LOC105245551,0
LOC105245552,6
LOC105245553,18
LOC105245554,0
LOC105245555,0
LOC105245556,0
LOC105245557,0
LOC105245558,0
LOC105245559,0
LOC105245560,2
LOC105245561,0
LOC105245562,3
LOC105245563,11
LOC105245564,0
LOC105245565,0
LOC105245566,12
LOC105245567,0
LOC105245568,0
LOC105245569,0
LOC105245570,2
LOC105245571,21
LOC105245572,0
LOC105245573,0
LOC105245574,0
LOC105245575,0
LOC105245576,0
LOC105245577,0
LOC105245578,0
LOC105245579,0
LOC105245580,2
LOC105245585,12
LOC105245586,0
LOC105245587,0
LOC105245588,0
LOC105245589,0
LOC105245590,0
LOC105245591,2
LOC105245592,14
LOC105245593,16
LOC105245594,0
LOC105245595,0
LOC105245596,0
LOC105245597,0
LOC105245598,0
LOC105245599,0
LOC105245600,0
LOC105245601,0
LOC105245602,0
LOC105245603,3
LOC105245604,2
LOC105245605,0
LOC105245606,8
LOC105245607,7
LOC105245608,2
LOC105245609,6
LOC105245610,2
LOC105245611,0
LOC105245612,0
LOC105245613,9
LOC105245614,0
LOC105245615,0
LOC105245616,30
LOC105245617,0
LOC105245618,0
LOC105245619,0
LOC105245620,0
LOC105245621,0
LOC105245622,0
LOC105245623,0
LOC105245624,0
LOC105245625,0
LOC105245626,7
LOC105245627,0
LOC105245628,0
LOC105245629,0
LOC105245630,0
LOC105245631,0
LOC105245632,9
LOC105245633,5
LOC105245634,0
LOC105245635,0
LOC105245636,0
LOC105245637,12
LOC105245638,0
LOC105245639,0
LOC105245640,0
LOC105245641,0
LOC105245642,23
LOC105245643,0
LOC105245644,0
LOC105245645,0
LOC105245646,0
LOC105245647,0
LOC105245648,0
LOC105245649,1
LOC105245650,52
LOC105245651,2
LOC105245652,0
LOC105245653,0
LOC105245655,0
LOC105245657,0
LOC105245658,0
LOC105245659,0
LOC105245661,0
LOC105245662,0
LOC105245663,0
LOC105245664,0
LOC105245665,0
LOC105245666,0
LOC105245667,0
LOC105245668,0
LOC105245669,0
LOC105245670,0
LOC105245672,0
LOC105245673,0
LOC105245674,0
LOC105245675,0
LOC105245676,0
LOC105245677,3
LOC105245678,0
LOC105245679,0
LOC105245680,0
LOC105245681,24
LOC105245682,0
LOC105245683,0
LOC105245684,0
LOC105245688,0
LOC105245689,0
LOC105245690,0
LOC105245691,0
LOC105245692,0
LOC105245693,12
LOC105245694,0
LOC105245695,0
LOC105245696,0
LOC105245697,1
LOC105245698,0
LOC105245699,0
LOC105245700,0
LOC105245701,0
LOC105245702,10
LOC105245705,6
LOC105245706,0
LOC105245707,7
LOC105245708,0
LOC105245709,2
LOC105245710,0
LOC105245711,0
LOC105245712,41
LOC105245713,35
LOC105245714,109
LOC105245715,0
LOC105245716,0
LOC105245717,0
LOC105245718,0
LOC105245719,0
LOC105245720,78
LOC105245722,10
LOC105245723,0
LOC105245724,0
LOC105245727,0
LOC105245729,0
LOC105245730,0
LOC105245731,0
LOC105245732,0
LOC105245733,0
LOC105245734,0
LOC105245735,0
LOC105245736,0
LOC105245737,0
LOC105245738,0
LOC105245739,0
LOC105245740,0
LOC105245741,0
LOC105245742,0
LOC105245743,0
LOC105245744,0
LOC105245745,0
LOC105245746,0
LOC105245747,0
LOC105245748,0
LOC105245749,0
LOC105245750,0
LOC105245751,0
LOC105245752,0
LOC105245753,0
LOC105245754,3
LOC105245755,63
LOC105245756,0
LOC105245757,4
LOC105245758,0
LOC105245759,0
LOC105245760,2
LOC105245761,0
LOC105245762,0
LOC105245763,301
LOC105245764,0
LOC105245765,2
LOC105245766,0
LOC105245767,0
LOC105245768,0
LOC105245769,0
LOC105245770,0
LOC105245771,0
LOC105245772,0
LOC105245773,0
LOC105245774,50
LOC105245775,0
LOC105245776,0
LOC105245777,16
LOC105245778,0
LOC105245779,0
LOC105245780,0
LOC105245781,4
LOC105245782,0
LOC105245783,0
LOC105245784,0
LOC105245785,0
LOC105245786,0
LOC105245787,2
LOC105245788,110
LOC105245789,0
LOC105245790,0
LOC105245791,0
LOC105245792,0
LOC105245793,0
LOC105245794,0
LOC105245795,0
LOC105245796,0
LOC105245797,0
LOC105245798,0
LOC105245799,0
LOC105245800,0
LOC105245801,0
LOC105245802,0
LOC105245803,0
LOC105245804,0
LOC105245805,0
LOC105245806,0
LOC105245807,0
LOC105245808,14
LOC105245809,0
LOC105245810,0
LOC105245811,7
LOC105245812,4
LOC105245813,0
LOC105245814,0
LOC105245815,0
LOC105245816,8
LOC105245817,0
LOC105245818,0
LOC105245819,2
LOC105245820,0
LOC105245821,2
LOC105245822,0
LOC105245823,5
LOC105245824,0
LOC105245825,0
LOC105245826,0
LOC105245827,0
LOC105245828,0
LOC105245829,0
LOC105245830,0
LOC105245831,0
LOC105245832,0
LOC105245833,15
LOC105245834,8
LOC105245835,12
LOC105245836,0
LOC105245837,0
LOC105245838,0
LOC105245839,0
LOC105245840,37
LOC105245841,0
LOC105245842,0
LOC105245843,0
LOC105245844,0
LOC105245845,0
LOC105245846,7
LOC105245847,0
LOC105245848,0
LOC105245849,0
LOC105245850,0
LOC105245851,0
LOC105245852,0
LOC105245853,0
LOC105245854,0
LOC105245855,0
LOC105245856,0
LOC105245857,0
LOC105245858,150
LOC105245859,0
LOC105245860,16
LOC105245861,0
LOC105245862,0
LOC105245863,0
LOC105245864,0
LOC105245865,2
LOC105245866,0
LOC105245867,0
LOC105245868,7
LOC105245869,0
LOC105245870,0
LOC105245871,0
LOC105245872,0
LOC105245873,4
LOC105245874,10
LOC105245875,0
LOC105245876,0
LOC105245877,0
LOC105245878,0
LOC105245879,0
LOC105245880,0
LOC105245881,0
LOC105245882,4
LOC105245883,0
LOC105245884,10
LOC105245885,0
LOC105245886,0
LOC105245887,0
LOC105245888,0
LOC105245889,0
LOC105245890,0
LOC105245891,0
LOC105245892,0
LOC105245893,0
LOC105245894,0
LOC105245895,0
LOC105245896,0
LOC105245897,0
LOC105245898,0
LOC105245899,0
LOC105245900,0
LOC105245901,0
LOC105245902,0
LOC105245903,0
LOC105245904,0
LOC105245905,46
LOC105245906,0
LOC105245907,33
LOC105245908,0
LOC105245909,0
LOC105245910,2
LOC105245911,274
LOC105245912,19
LOC105245913,0
LOC105245914,0
LOC105245915,72
LOC105245916,0
LOC105245917,0
LOC105245918,0
LOC105245919,0
LOC105245920,0
LOC105245921,0
LOC105245922,0
LOC105245923,0
LOC105245924,0
LOC105245925,0
LOC105245926,0
LOC105245927,0
LOC105245928,0
LOC105245929,0
LOC105245930,2
LOC105245931,1
LOC105245937,0
LOC105245938,0
LOC105245939,0
LOC105245940,0
LOC105245941,0
LOC105245942,0
LOC105245943,0
LOC105245944,0
LOC105245945,0
LOC105245946,0
LOC105245947,0
LOC105245948,3
LOC105245949,5
LOC105245950,0
LOC105245951,7
LOC105245952,0
LOC105245953,15
LOC105245954,0
LOC105245955,0
LOC105245956,6
LOC105245957,14
LOC105245958,0
LOC105245959,0
LOC105245960,2
LOC105245961,7
LOC105245962,0
LOC105245963,0
LOC105245964,0
LOC105245965,0
LOC105245966,0
LOC105245967,122
LOC105245968,0
LOC105245969,0
LOC105245970,0
LOC105245971,0
LOC105245972,0
LOC105245973,0
LOC105245974,0
LOC105245975,0
LOC105245976,0
LOC105245977,0
LOC105245978,0
LOC105245979,0
LOC105245980,2
LOC105245981,0
LOC105245982,2
LOC105245983,8
LOC105245984,0
LOC105245985,0
LOC105245986,0
LOC105245987,2
LOC105245988,0
LOC105245989,0
LOC105245990,1
LOC105245991,2
LOC105245992,0
LOC105245993,11
LOC105245994,0
LOC105245995,3
LOC105245996,0
LOC105245997,4
LOC105245998,25
LOC105245999,0
LOC105246000,0
LOC105246001,4
LOC105246002,2
LOC105246003,2
LOC105246004,0
LOC105246005,2
LOC105246006,0
LOC105246007,4
LOC105246008,2
LOC105246009,0
LOC105246010,0
LOC105246011,0
LOC105246012,12
LOC105246013,0
LOC105246014,1
LOC105246015,0
LOC105246016,4
LOC105246017,0
LOC105246018,0
LOC105246019,0
LOC105246020,0
