gene_id,Satrom-mRNA-6hC_CGATGT_L003_001
Tas2r140,0
Tas2r143,0
Tas2r144,0
Tasp1,1763
Tat,2
Tatdn1,728
Tatdn2,5923
Tatdn3,356
Tax1bp1,6571
Tax1bp3,0
Taz,1629
Tbata,18
Tbc1d1,5579
Tbc1d10a,2716
Tbc1d10b,3241
Tbc1d10c,1
Tbc1d12,407
Tbc1d13,4241
Tbc1d14,4372
Tbc1d15,4402
Tbc1d16,3103
Tbc1d17,1708
Tbc1d19,616
Tbc1d2,15
Tbc1d20,1490
Tbc1d21,812
Tbc1d22a,976
Tbc1d22b,1350
Tbc1d22bos,0
Tbc1d23,1385
Tbc1d24,1731
Tbc1d25,556
Tbc1d2b,347
Tbc1d30,2
Tbc1d31,3136
Tbc1d32,557
Tbc1d4,2223
Tbc1d5,3954
Tbc1d7,580
Tbc1d8,2
Tbc1d8b,365
Tbc1d9,2016
Tbc1d9b,3124
Tbca,3682
Tbcb,1884
Tbcc,951
Tbccd1,1529
Tbcd,3851
Tbce,1692
Tbcel,2352
Tbck,1943
Tbk1,3744
Tbkbp1,390
Tbl1x,10808
Tbl1xr1,5652
Tbl2,2855
Tbl3,5422
Tbp,2490
Tbpl1,2218
Tbpl2,16
Tbr1,3
Tbrg1,3616
Tbrg3,18
Tbrg4,10690
Tbx1,0
Tbx10,0
Tbx15,0
Tbx18,0
Tbx19,14
Tbx2,15
Tbx20,0
Tbx21,7
Tbx22,0
Tbx3,0
Tbx3os1,0
Tbx3os2,0
Tbx4,1
Tbx5,0
Tbx6,1056
Tbxa2r,17
Tbxas1,0
Tc2n,0
Tcaf1,0
Tcaf2,0
Tcaf3,0
Tcaim,434
Tcam1,142
Tcap,1
Tcea1,5221
Tcea2,200
Tcea3,0
Tceal1,2
Tceal3,8
Tceal5,0
Tceal6,0
Tceal7,0
Tceal8,0
Tceanc,304
Tceanc2,1277
Tceb1,3287
Tceb2,2655
Tceb3,11081
Tcerg1,12523
Tcerg1l,2
Tcf12,10664
Tcf15,0
Tcf19,82
Tcf20,8685
Tcf21,0
Tcf23,0
Tcf24,2
Tcf25,13854
Tcf3,14831
Tcf4,19794
Tcf7,600
Tcf7l1,314
Tcf7l2,0
Tcfl5,1
Tchh,0
Tchhl1,0
Tchp,855
Tcirg1,3216
Tcl1,0
Tcl1b1,0
Tcl1b2,0
Tcl1b3,0
Tcl1b4,0
Tcl1b5,0
Tcn2,334
Tcof1,11819
Tcp1,39168
Tcp10a,24
Tcp10b,1
Tcp10c,1
Tcp11,0
Tcp11l1,289
Tcp11l2,119
Tcstv1,3
Tcstv3,0
Tcta,333
Tcte1,2
Tcte2,0
Tcte3,0
Tctex1d1,0
Tctex1d2,6
Tctex1d4,13
Tctn1,450
Tctn2,13
Tctn3,1063
Tdg,3230
Tdgf1,0
Tdh,0
Tdo2,7
Tdp1,2256
Tdp2,3284
Tdpoz1,0
Tdpoz2,0
Tdpoz3,0
Tdpoz4,0
Tdpoz5,0
Tdpx-ps1,0
Tdrd1,0
Tdrd12,9
Tdrd3,2105
Tdrd5,0
Tdrd6,0
Tdrd7,28
Tdrd9,4
Tdrkh,0
Tdrp,0
Tead1,0
Tead2,38
Tead3,0
Tead4,5
Tec,8009
Tecpr1,1003
Tecpr2,1296
Tecr,4237
Tecrl,0
Tecta,2
Tectb,0
Teddm1a,0
Teddm1b,0
Teddm2,0
Teddm3,0
Tef,1681
Tefm,1013
Tek,4
Tekt1,1
Tekt2,40
Tekt3,1
Tekt4,9
Tekt5,0
Telo2,2254
Ten1,751
Tenc1,52
Tenm1,0
Tenm2,0
Tenm3,555
Tenm4,66
Tep1,2380
Tepp,91
Terc,26
Terf1,2074
Terf2,2763
Terf2ip,1345
Tert,809
Tes,0
Tesc,11
Tescl,0
Tesk1,1241
Tesk2,591
Tespa1,1020
Tet1,62
Tet2,4084
Tet3,5390
Tex10,5449
Tex101,0
Tex11,0
Tex12,1
Tex13,4494
Tex13a,0
Tex14,0
Tex15,2
Tex16,1
Tex19.1,23
Tex19.2,83
Tex2,1793
Tex21,14
Tex22,0
Tex24,0
Tex26,0
Tex261,6516
Tex264,1792
Tex28,0
Tex29,0
Tex30,2340
Tex33,0
Tex35,51
Tex36,0
Tex37,0
Tex38,19
Tex40,24
Tex43,0
Tex9,2115
Tfam,4837
Tfap2a,0
Tfap2b,0
Tfap2c,0
Tfap2d,0
Tfap2e,1
Tfap4,2860
Tfb1m,688
Tfb2m,575
Tfcp2,1065
Tfcp2l1,34
Tfdp1,17741
Tfdp1-ps,1
Tfdp2,1617
Tfe3,1910
Tfeb,2468
Tfec,0
Tff1,39
Tff2,0
Tff3,0
Tfg,5251
Tfip11,2861
Tfpi,4
Tfpi2,0
Tfpt,1123
Tfr2,48
Tfrc,56156
Tg,1198
Tgds,1762
Tgfa,0
Tgfb1,4681
Tgfb1i1,12
Tgfb2,2
Tgfb3,44
Tgfbi,2
Tgfbr1,7117
Tgfbr2,7108
Tgfbr3,0
Tgfbr3l,105
Tgfbrap1,1631
Tgif1,3063
Tgif2,794
Tgif2lx1,0
Tgif2lx2,0
Tgm1,8
Tgm2,138
Tgm3,0
Tgm4,17
Tgm5,0
Tgm6,1
Tgm7,0
Tgoln1,6362
Tgs1,7058
Tgtp1,2
Tgtp2,3
Th,0
Tha1,0
Thada,4293
Thap1,1041
Thap11,1677
Thap2,1349
Thap3,475
Thap4,2011
Thap6,762
Thap7,902
Thbd,9
Thbs1,2
Thbs2,0
Thbs3,949
Thbs4,0
Theg,11
Them4,225
Them5,0
Them6,2810
Them7,0
Themis,0
Themis2,554
Themis3,0
Thg1l,3149
Thnsl1,0
Thnsl2,0
Thoc1,5100
Thoc2,8010
Thoc3,5392
Thoc5,4694
Thoc6,998
Thoc7,3658
Thop1,5126
Thpo,29
Thra,325
Thrap3,20872
Thrb,4
Thrsp,4
Thsd1,20
Thsd4,0
Thsd7a,0
Thsd7b,0
Thtpa,1154
Thumpd1,9489
Thumpd2,572
Thumpd3,2661
Thy1,2
Thyn1,1187
Tia1,2605
Tial1,6101
Tiam1,0
Tiam2,2492
Ticam1,1564
Ticam2,1936
Ticrr,4491
Tie1,2
Tifa,284
Tifab,785
Tigd2,1774
Tigd3,174
Tigd4,0
Tigd5,73
Tigit,121
Timd2,122
Timd4,0
Timeless,6408
Timm10,1539
Timm10b,1123
Timm13,3160
Timm17a,5672
Timm17b,1203
Timm21,1839
Timm22,2168
Timm23,4508
Timm44,5576
Timm50,3592
Timm8a1,785
Timm8a2,8
Timm8b,1348
Timm9,2627
Timmdc1,1045
Timp1,8
Timp2,463
Timp3,0
Timp4,0
Tinag,0
Tinagl1,0
Tinf2,2511
Tiparp,7664
Tipin,6740
Tiprl,2867
Tirap,4163
Tjap1,1586
Tjp1,0
Tjp2,2711
Tjp3,110
Tk1,3009
Tk2,314
Tkt,36896
Tktl1,2
Tktl2,2
Tlcd1,551
Tlcd2,8
Tldc1,441
Tldc2,4
Tle1,0
Tle2,15
Tle3,5517
Tle4,9292
Tle6,19
Tlk1,6619
Tlk2,5970
Tll1,0
Tll2,8
Tln1,12384
Tln2,1755
Tlr1,2407
Tlr11,0
Tlr12,26
Tlr13,2
Tlr2,2291
Tlr3,0
Tlr4,525
Tlr5,0
Tlr6,152
Tlr7,3067
Tlr8,8
Tlr9,1797
Tlx1,0
Tlx2,0
Tlx3,0
Tm2d1,516
Tm2d2,1789
Tm2d3,1418
Tm4sf1,0
Tm4sf19,19
Tm4sf20,6
Tm4sf4,2
Tm4sf5,0
Tm6sf1,99
Tm6sf2,27
Tm7sf2,328
Tm7sf3,1445
Tm9sf1,5249
Tm9sf2,14161
Tm9sf3,22258
Tm9sf4,4678
Tma16,2146
Tma7,2769
Tmbim1,2512
Tmbim4,1418
Tmbim6,12020
Tmbim7,2
Tmc1,0
Tmc2,0
Tmc3,43
Tmc4,123
Tmc4-ps,4
Tmc5,0
Tmc6,1200
Tmc7,2
Tmc8,372
Tmcc1,900
Tmcc2,15
Tmcc3,1811
Tmco1,3027
Tmco2,0
Tmco3,826
Tmco4,2468
Tmco5,0
Tmco5b,0
Tmco6,635
Tmed1,1248
Tmed10,12081
Tmed11,0
Tmed2,2025
Tmed3,1650
Tmed4,3525
Tmed5,11347
Tmed6,1
Tmed7,9546
Tmed8,3906
Tmed9,9615
Tmeff1,1798
Tmeff2,0
Tmem100,78
Tmem101,765
Tmem102,0
Tmem104,900
Tmem106a,179
Tmem106b,2806
Tmem106c,650
Tmem107,429
Tmem108,16
Tmem109,4091
Tmem11,2547
Tmem110,1799
Tmem114,0
Tmem115,1306
Tmem116,58
Tmem117,0
Tmem119,292
Tmem120a,862
Tmem120b,374
Tmem121,0
Tmem123,8367
Tmem125,0
Tmem126a,1157
Tmem126b,509
Tmem127,1992
Tmem128,1546
Tmem129,756
Tmem130,4
Tmem131,15542
Tmem132a,1112
Tmem132b,0
Tmem132c,0
Tmem132cos,0
Tmem132d,0
Tmem132e,0
Tmem134,102
Tmem135,3258
Tmem136,4
Tmem138,1139
Tmem139,2
Tmem140,13
Tmem141,188
Tmem143,369
Tmem144,0
Tmem145,0
Tmem147,2616
Tmem147os,120
Tmem14a,22
Tmem14c,3252
Tmem150a,0
Tmem150b,6
Tmem150c,2
Tmem150cos,0
Tmem151a,0
Tmem151b,212
Tmem154,2325
Tmem156,444
Tmem158,136
Tmem159,0
Tmem160,829
Tmem161a,2358
Tmem161b,2359
Tmem163,1693
Tmem164,5111
Tmem165,4177
Tmem167,5575
Tmem167b,1409
Tmem168,3753
Tmem169,2
Tmem17,45
Tmem170,568
Tmem170b,3561
Tmem171,2
Tmem173,3165
Tmem174,0
Tmem175,971
Tmem176a,3001
Tmem176b,8709
Tmem177,617
Tmem178,0
Tmem178b,0
Tmem179,0
Tmem179b,709
Tmem18,1149
Tmem180,270
Tmem181a,515
Tmem181b-ps,488
Tmem181c-ps,26
Tmem182,0
Tmem183a,4341
Tmem184a,8
Tmem184b,3817
Tmem184c,2162
Tmem185b,617
Tmem186,2978
Tmem189,1515
Tmem19,1848
Tmem190,145
Tmem191c,218
Tmem192,939
Tmem194,3174
Tmem194b,999
Tmem196,0
Tmem198,70
Tmem198b,251
Tmem199,2001
Tmem2,539
Tmem200a,0
Tmem200b,0
Tmem200c,0
Tmem201,799
Tmem202,7
Tmem203,453
Tmem204,71
Tmem205,0
Tmem206,1379
Tmem207,0
Tmem208,1427
Tmem209,2659
Tmem210,0
Tmem211,0
Tmem212,0
Tmem213,0
Tmem214,2829
Tmem215,0
Tmem216,1235
Tmem217,2
Tmem218,108
Tmem219,731
Tmem220,12
Tmem221,0
Tmem222,1868
Tmem223,1167
Tmem225,0
Tmem229a,0
Tmem229b,5395
Tmem230,860
Tmem231,626
Tmem232,0
Tmem233,0
Tmem234,1067
Tmem235,7
Tmem236,4
Tmem237,437
Tmem238,845
Tmem239,12
Tmem240,6
Tmem241,485
Tmem242,2198
Tmem243,803
Tmem245,2263
Tmem246,0
Tmem247,0
Tmem248,7622
Tmem25,53
Tmem251,1652
Tmem252,0
Tmem253,211
Tmem254a,0
Tmem254b,0
Tmem254c,0
Tmem255a,1
Tmem255b,0
Tmem256,1580
Tmem258,1991
Tmem259,3954
Tmem26,0
Tmem260,1302
Tmem261,982
Tmem263,3007
Tmem265,273
Tmem27,0
Tmem28,0
Tmem29,759
Tmem30a,5189
Tmem30b,0
Tmem30c,9
Tmem33,7184
Tmem35,0
Tmem37,0
Tmem38a,170
Tmem38b,887
Tmem39a,2941
Tmem39b,579
Tmem40,40
Tmem41a,1945
Tmem41b,1342
Tmem42,402
Tmem43,1680
Tmem44,27
Tmem45a,0
Tmem45a2,0
Tmem45b,0
Tmem47,0
Tmem5,2005
Tmem50a,3049
Tmem50b,1514
Tmem51,7678
Tmem51os1,2
Tmem52,10
Tmem52b,0
Tmem53,3
Tmem54,0
Tmem55a,1165
Tmem55b,1741
Tmem56,0
Tmem57,3240
Tmem59,4278
Tmem59l,114
Tmem60,576
Tmem61,0
Tmem62,329
Tmem63a,231
Tmem63b,636
Tmem63c,4
Tmem64,0
Tmem65,2370
Tmem67,613
Tmem68,1895
Tmem69,1488
Tmem70,3483
Tmem71,4
Tmem72,3
Tmem74,0
Tmem74b,4
Tmem74bos,3
Tmem79,62
Tmem8,497
Tmem80,547
Tmem81,167
Tmem82,90
Tmem86a,77
Tmem86b,418
Tmem87a,2451
Tmem87b,1204
Tmem88,0
Tmem88b,6
Tmem89,1
Tmem8b,105
Tmem8c,2
Tmem9,1936
Tmem91,84
Tmem92,0
Tmem95,10
Tmem97,4652
Tmem98,1145
Tmem9b,1067
Tmevpg1,0
Tmf1,3869
Tmie,2
Tmigd1,3
Tmigd3,8
Tmlhe,0
Tmod1,4
Tmod2,228
Tmod3,9218
Tmod4,10
Tmpo,23410
Tmppe,2558
Tmprss11a,0
Tmprss11b,0
Tmprss11c,0
Tmprss11d,0
Tmprss11e,0
Tmprss11f,0
Tmprss11g,0
Tmprss12,0
Tmprss13,0
Tmprss15,0
Tmprss2,0
Tmprss3,30
Tmprss4,0
Tmprss5,11
Tmprss6,13
Tmprss7,0
Tmprss9,5
Tmsb10,5332
Tmsb15a,0
Tmsb15b1,18
Tmsb15b2,0
Tmsb15l,0
Tmsb4x,33033
Tmtc1,0
Tmtc2,0
Tmtc3,0
Tmtc4,557
Tmub1,331
Tmub2,975
Tmx1,6259
Tmx2,2378
Tmx3,4245
Tmx4,2317
Tnc,180
Tnf,0
Tnfaip1,3585
Tnfaip2,904
Tnfaip3,5689
Tnfaip6,0
Tnfaip8,6669
Tnfaip8l1,248
Tnfaip8l2,592
Tnfaip8l3,0
Tnfrsf10b,107
Tnfrsf11a,42
Tnfrsf11b,0
Tnfrsf12a,129
Tnfrsf13b,16592
Tnfrsf13c,7773
Tnfrsf14,705
Tnfrsf17,0
Tnfrsf18,130
Tnfrsf19,413
Tnfrsf1a,1
Tnfrsf1b,1988
Tnfrsf21,0
Tnfrsf22,44
Tnfrsf23,24
Tnfrsf25,236
Tnfrsf26,1518
Tnfrsf4,113
Tnfrsf8,262
Tnfrsf9,14
Tnfsf10,10
Tnfsf11,20
Tnfsf12,9
Tnfsf13,11
Tnfsf13b,18
Tnfsf13os,7
Tnfsf14,427
Tnfsf15,2004
Tnfsf18,294
Tnfsf4,7
Tnfsf8,1861
Tnfsf9,3813
Tnfsfm13,0
Tnik,0
Tnip1,9557
Tnip2,1438
Tnip3,9
Tnk1,15
Tnk2,5047
Tnk2os,19
Tnks,2875
Tnks1bp1,358
Tnks2,12393
Tnmd,0
Tnn,0
Tnnc1,12
Tnnc2,2
Tnni1,748
Tnni2,969
Tnni3,2
Tnni3k,0
Tnnt1,4
Tnnt2,549
Tnnt3,862
Tnp1,0
Tnp2,0
Tnpo1,34546
Tnpo2,6706
Tnpo3,19045
Tnr,0
Tnrc18,2076
Tnrc6a,10413
Tnrc6b,5926
Tnrc6c,4622
Tns1,709
Tns3,78
Tns4,3
Tnxb,0
Tob1,1532
Tob2,3234
Toe1,1637
Tollip,2999
Tom1,474
Tom1l1,22
Tom1l2,1440
Tomm20,9422
Tomm20l,2
Tomm22,6976
Tomm34,1758
Tomm40,8898
Tomm40l,1721
Tomm5,3203
Tomm6,2495
Tomm6os,38
Tomm7,4396
Tomm70a,24228
Tomt,192
Tonsl,3257
Top1,28720
Top1mt,520
Top2a,50462
Top2b,15594
Top3a,2288
Top3b,2441
Topaz1,0
Topbp1,16644
Topors,4328
Toporsl,12
Toporsos,19
Tor1a,1496
Tor1aip1,3011
Tor1aip2,7139
Tor1b,1835
Tor2a,1322
Tor3a,3075
Tor4a,1515
Tox,584
Tox2,0
Tox3,0
Tox4,9428
Tpbg,0
Tpbpa,0
Tpbpb,0
Tpcn1,2310
Tpcn2,758
Tpd52,708
Tpd52-ps,17
Tpd52l1,0
Tpd52l2,4020
Tpgs1,919
Tpgs2,669
Tph1,5
Tph2,0
Tpi-rs10,1
Tpi-rs2,0
Tpi-rs4,0
Tpi-rs5,0
Tpi-rs9,0
Tpi1,19649
Tpk1,328
Tpm1,8573
Tpm2,3
Tpm3,18736
Tpm3-rs2,0
Tpm3-rs3,0
Tpm3-rs7,2419
Tpm4,10613
Tpmt,25
Tpo,0
Tpp1,4367
Tpp2,8668
Tppp,46
Tppp2,0
Tppp3,31
Tpr,26401
Tpra1,960
Tprg,0
Tprgl,1809
Tprkb,2117
Tprn,1407
Tpsab1,0
Tpsb2,0
Tpsg1,0
Tpst1,2691
Tpst2,1124
Tpt1,85895
Tpte,0
Tpx2,13755
Tra2a,7187
Tra2b,10599
Trabd,3972
Trabd2b,0
Tradd,743
Traf1,1836
Traf2,2146
Traf3,6876
Traf3ip1,1745
Traf3ip2,1102
Traf3ip3,1791
Traf4,2600
Traf5,814
Traf6,2807
Traf7,5572
Trafd1,1544
Traip,1944
Trak1,3658
Trak2,2987
Tram1,8482
Tram1l1,0
Tram2,610
Trank1,234
Trap1,12351
Trap1a,2
Trappc1,972
Trappc10,3626
Trappc11,3468
Trappc12,2447
Trappc13,6079
Trappc2,135
Trappc2l,617
Trappc3,3304
Trappc3l,0
Trappc4,1934
Trappc5,1368
Trappc6a,1046
Trappc6b,1643
Trappc8,4817
Trappc9,1264
Trat1,0
Trcg1,5
Trdmt1,238
Trdn,0
Treh,0
Trem1,2
Trem2,0
Trem3,0
Treml1,0
Treml2,2526
Treml4,15
Trerf1,767
Trex1,418
Trex2,0
Trf,0
Trh,0
Trhde,0
Trhr,0
Trhr2,348
Triap1,1334
Trib1,1040
Trib2,7230
Trib3,670
Tril,0
Trim10,0
Trim11,1396
Trim12a,662
Trim12c,1441
Trim13,603
Trim14,918
Trim15,0
Trim16,0
Trim17,105
Trim2,708
Trim21,962
Trim23,2135
Trim24,2081
Trim25,2592
Trim26,0
Trim27,7285
Trim28,42918
Trim29,8
Trim3,197
Trim30a,1811
Trim30b,2
Trim30c,0
Trim30d,471
Trim30e-ps1,0
Trim31,0
Trim32,2711
Trim33,5348
Trim34a,432
Trim34b,1
Trim35,9762
Trim36,327
Trim37,0
Trim38,0
Trim39,0
Trim40,0
Trim41,238
Trim42,0
Trim43a,19
Trim43b,5
Trim43c,37
Trim44,12199
Trim45,51
Trim46,210
Trim47,54
Trim5,546
Trim50,0
Trim52,0
Trim54,0
Trim55,0
Trim56,1267
Trim58,0
Trim59,664
Trim6,3
Trim60,0
Trim61,0
Trim62,179
Trim63,945
Trim65,651
Trim66,8
Trim67,10
Trim68,7
Trim69,13
Trim7,19
Trim71,4
Trim72,8
Trim75,8
Trim8,1956
Trim80,0
Trim9,0
Triml1,0
Triml2,0
Trio,638
Triobp,1598
Trip10,1751
Trip11,4152
Trip12,22293
Trip13,5191
Trip4,2007
Trip6,122
Triqk,0
Trit1,1081
Trmt1,5371
Trmt10a,3593
Trmt10b,564
Trmt10c,3265
Trmt11,1703
Trmt112,2375
Trmt12,1094
Trmt13,288
Trmt1l,1950
Trmt2a,1
Trmt2b,1710
Trmt44,986
Trmt5,2020
Trmt6,6336
Trmt61a,2863
Trmt61b,303
Trmu,741
TrnA,0
Trnad-guc,8
Trnae-cuc,0
Trnae-uuc,0
Trnaf-gaa,0
Trnah-gug,0
Trnai-aau,5
Trnai-uau,0
Trnak-uuu,0
Trnal-caa,0
Trnal-uaa,0
Trnam-cau,0
Trnap-ugg,0
Trnaq-cug,0
Trnaq-uug,3
Trnar-ucu,0
Trnas-aga,4
Trnas-uga,3
Trnat-agu,0
Trnau1ap,1123
Trnav-cac,0
TrnC,9
TrnD,0
TrnE,1242
TrnF,0
TrnG,0
TrnH,259
TrnI,55
TrnK,0
TrnL1,1882
TrnL2,201
TrnM,117
TrnN,3
TrnP,940
Trnp1,0
TrnQ,0
TrnR,0
TrnS1,0
TrnS2,0
TrnT,53
Trnt1,9217
TrnV,0
TrnW,87
TrnY,168
Tro,1
Troap,2413
Trove2,1828
Trp53,12692
Trp53-ps,206
Trp53bp1,5133
Trp53bp2,1433
Trp53cor1,3
Trp53i11,0
Trp53i13,382
Trp53inp1,655
Trp53inp2,938
Trp53rk,405
Trp53tg5,6
Trp63,3305
Trp73,1215
Trpa1,0
Trpc1,0
Trpc2,0
Trpc3,0
Trpc4,0
Trpc4ap,8435
Trpc5,2
Trpc5os,1
Trpc6,4
Trpc7,2
Trpd52l3,0
Trpm1,1107
Trpm2,0
Trpm3,0
Trpm4,504
Trpm5,158
Trpm6,4
Trpm7,8836
Trpm8,0
Trps1,0
Trpt1,119
Trpv1,0
Trpv2,1345
Trpv3,0
Trpv4,21
Trpv5,0
Trpv6,0
Trrap,14745
Trub1,2411
Trub2,2616
Try10,0
Try4,0
Try5,0
Tsacc,211
Tsc1,4053
Tsc2,4584
Tsc22d1,3
Tsc22d2,3338
Tsc22d3,1084
Tsc22d4,2873
Tsen15,1435
Tsen2,1188
Tsen34,1617
Tsen54,1671
Tsfm,1837
Tsg101,1573
Tsg101-ps,16
Tsga10,75
Tsga10ip,42
Tsga13,0
Tsga8,0
Tshb,2
Tshr,3
Tshz1,2164
Tshz2,0
Tshz3,0
Tsix,0
Tsks,3
Tsku,249
Tslp,1
Tsn,9671
Tsnax,4664
Tsnaxip1,14
Tspan1,2
Tspan10,14
Tspan11,0
Tspan12,0
Tspan13,18
Tspan14,3663
Tspan15,0
Tspan17,68
Tspan18,2
Tspan2,110
Tspan2os,0
Tspan3,6318
Tspan31,3883
Tspan32,2555
Tspan33,1177
Tspan4,1533
Tspan5,1429
Tspan6,0
Tspan7,0
Tspan8,0
Tspan9,126
Tspear,22
Tspo,850
Tspo2,0
Tspy-ps,0
Tspyl-ps,0
Tspyl1,2364
Tspyl2,1779
Tspyl3,1209
Tspyl4,357
Tspyl5,0
Tsr1,6302
Tsr2,4054
Tsr3,909
Tssc1,1246
Tssc4,2181
Tssk1,0
Tssk2,0
Tssk3,0
Tssk4,101
Tssk5,0
Tssk6,109
Tst,64
Tsta3,1831
Tstd1,39
Tstd2,2001
Tstd3,633
Tsx,0
Ttbk1,7
Ttbk2,1179
Ttc1,3741
Ttc12,0
Ttc13,2901
Ttc14,4511
Ttc16,37
Ttc17,1386
Ttc19,1063
Ttc21a,18
Ttc21b,0
Ttc22,2
Ttc23,40
Ttc23l,13
Ttc24,3
Ttc25,32
Ttc26,335
Ttc27,4383
Ttc28,88
Ttc29,2
Ttc3,2834
Ttc30a1,0
Ttc30a2,0
Ttc30b,60
Ttc32,1017
Ttc33,2497
Ttc34,0
Ttc36,2
Ttc37,5699
Ttc38,462
Ttc39a,32
Ttc39b,1539
Ttc39c,0
Ttc39d,12
Ttc4,3311
Ttc5,3785
Ttc7,2013
Ttc7b,3338
Ttc8,468
Ttc9,0
Ttc9b,4
Ttc9c,3611
Ttf1,2021
Ttf2,1502
Tti1,3111
Tti2,1517
Ttk,3450
Ttl,364
Ttll1,547
Ttll10,96
Ttll11,23
Ttll12,3911
Ttll13,23
Ttll2,2
Ttll3,376
Ttll4,11183
Ttll5,1462
Ttll6,0
Ttll7,22
Ttll8,6
Ttll9,35
Ttn,201
Ttpa,0
Ttpal,2988
Ttr,0
Ttyh1,45
Ttyh2,477
Ttyh3,2114
Tub,0
Tuba1a,3120
Tuba1b,13398
Tuba1c,2731
Tuba3a,0
Tuba3b,0
Tuba4a,11497
Tuba8,10
Tubal3,0
Tubb1,2
Tubb2a,1027
Tubb2a-ps2,0
Tubb2b,920
Tubb3,431
Tubb4a,148
Tubb4b,15857
Tubb4b-ps1,7
Tubb4b-ps2,6
Tubb5,10018
Tubb6,3104
Tubd1,689
Tube1,795
Tubg1,4226
Tubg2,327
Tubgcp2,3097
Tubgcp3,3239
Tubgcp4,1239
Tubgcp5,3573
Tubgcp6,2605
Tufm,4864
Tuft1,433
Tug1,8575
Tulp1,10
Tulp2,25
Tulp3,1403
Tulp4,1773
Tunar,0
Tusc1,2
Tusc2,1297
Tusc3,1710
Tusc5,0
Tut1,3353
Tvp23a,181
Tvp23b,1564
Tvp23bos,0
Twf1,3825
Twf2,2745
Twist1,0
Twist2,0
Twistnb,3000
Twsg1,5645
Txk,6
Txlna,2188
Txlnb,434
Txlng,1902
Txn1,11024
Txn2,5088
Txndc11,5075
Txndc12,1918
Txndc15,1631
Txndc16,7208
Txndc17,2569
Txndc2,0
Txndc5,15834
Txndc8,0
Txndc9,2985
Txnip,2444
Txnl1,10986
Txnl4a,10149
Txnl4b,626
Txnrd1,30865
Txnrd2,0
Txnrd3,1405
Tyk2,2498
Tymp,99
Tyms,5804
Tyms-ps,12
Tyr,0
Tyro3,3662
Tyrobp,577
Tyrp1,0
Tysnd1,2167
Tyw1,2325
Tyw3,831
Tyw5,646
U2af1,7572
U2af1l4,992
U2af2,17072
U2surp,15364
U90926,3
Uaca,0
Uap1,3319
Uap1l1,2987
Uba1,23213
Uba1y,0
Uba2,13553
Uba3,5019
Uba5,1920
Uba52,19897
Uba6,5192
Uba7,1036
Ubac1,3508
Ubac2,2866
Ubald1,1669
Ubald2,970
Ubap1,1223
Ubap1l,14
Ubap2,12533
Ubap2l,22038
Ubash3a,18
Ubash3b,1223
Ubb,9583
Ubc,5138
Ubd,0
Ube2a,6025
Ube2b,4362
Ube2c,4801
Ube2cbp,214
Ube2d1,384
Ube2d2a,3609
Ube2d2b,0
Ube2d3,32014
Ube2dnl1,0
Ube2dnl2,0
Ube2e1,1830
Ube2e2,0
Ube2e3,4099
Ube2f,2667
Ube2g1,3301
Ube2g2,4118
Ube2h,1544
Ube2i,6389
Ube2j1,11112
Ube2j2,3584
Ube2k,8409
Ube2l3,7446
Ube2l6,167
Ube2m,5087
Ube2n,4188
Ube2o,5639
Ube2q1,5195
Ube2q2,704
Ube2ql1,0
Ube2r2,5365
Ube2s,3495
Ube2t,919
Ube2u,0
Ube2v1,1292
Ube2v2,669
Ube2w,1113
Ube2z,5855
Ube3a,11966
Ube3b,3892
Ube3c,4884
Ube4a,5691
Ube4b,1749
Ube4bos1,6
Ubfd1,6916
Ubiad1,928
Ubl3,3325
Ubl4,788
Ubl4b,2
Ubl5,2600
Ubl7,2175
Ublcp1,946
Ubn1,7947
Ubn2,6480
Ubox5,1293
Ubp1,6848
Ubqln1,13145
Ubqln2,0
Ubqln3,0
Ubqln4,8231
Ubqlnl,0
Ubr1,4864
Ubr2,8246
Ubr3,7589
Ubr4,18150
Ubr5,38203
Ubr7,4969
Ubtd1,322
Ubtd2,2961
Ubtf,26723
Ubtfl1,0
Ubxn1,5304
Ubxn10,2
Ubxn11,1778
Ubxn2a,6135
Ubxn2b,740
Ubxn4,8356
Ubxn6,1458
Ubxn7,5946
Ubxn8,1656
Uchl1,0
Uchl1os,0
Uchl3,4167
Uchl4,240
Uchl5,3715
Uck1,1322
Uck2,21835
Uckl1,474
Uckl1os,19
Ucma,0
Ucn,0
Ucn2,1
Ucn3,0
Ucp1,2
Ucp2,18705
Ucp3,7
Uevld,402
Ufc1,2790
Ufd1l,0
Ufl1,2501
Ufm1,2462
Ufsp1,84
Ufsp2,1414
Ugcg,5724
Ugdh,2436
Uggt1,8644
Uggt2,93
Ugp2,1545
Ugt1a1,0
Ugt1a10,0
Ugt1a2,0
Ugt1a5,0
Ugt1a6a,2
Ugt1a6b,0
Ugt1a7c,62
Ugt1a9,0
Ugt2a1,0
Ugt2a2,0
Ugt2a3,0
Ugt2b1,0
Ugt2b34,0
Ugt2b35,0
Ugt2b36,0
Ugt2b37,0
Ugt2b38,0
Ugt2b5,0
Ugt3a1,0
Ugt3a2,2
Ugt8a,0
Uhmk1,1677
Uhrf1,23226
Uhrf1bp1,0
Uhrf1bp1l,4354
Uhrf2,2836
Uimc1,2358
Ulbp1,2319
Ulk1,1107
Ulk2,2479
Ulk3,501
Ulk4,765
Umad1,984
Umod,0
Umodl1,13
