gene_id,Satrom-mRNA-48hT_TTAGGC_L004_001
S100z,0
S1pr1,2309
S1pr2,688
S1pr3,2884
S1pr4,43
S1pr5,3
Saa1,0
Saa2,0
Saa3,10
Saa4,0
Saal1,2168
Sac3d1,785
Sacm1l,13120
Sacs,8249
Sae1,12982
Safb,7520
Safb2,4416
Sag,18
Sall1,0
Sall2,101
Sall3,89
Sall4,4
Samd1,1996
Samd10,148
Samd11,24
Samd12,26
Samd14,384
Samd15,108
Samd3,0
Samd4,1384
Samd4b,3311
Samd5,0
Samd7,0
Samd8,4583
Samd9l,741
Samhd1,3613
Samm50,10194
Samsn1,10899
Samt1,0
Samt2,0
Samt3,2
Samt4,0
Sap130,3709
Sap18,5061
Sap25,0
Sap30,2006
Sap30bp,3137
Sap30l,728
Sapcd1,0
Sapcd2,1435
Sar1a,10498
Sar1b,3107
Saraf,2871
Sardh,39
Sarm1,80
Sarnp,4255
Sars,17987
Sars2,1268
Sart1,6163
Sart3,7102
Sash1,644
Sash3,7214
Sass6,1788
Sat1,2647
Sat2,2
Satb1,2
Satb2,806
Satl1,6
Sav1,3165
Saysd1,429
Sbds,3435
Sbf1,7965
Sbf2,5926
Sbk1,989
Sbk2,29
Sbk3,0
Sbno1,15132
Sbno2,3037
Sbp,0
Sbpl,0
Sbsn,131
Sbspon,5
Sc5d,11409
Scaf1,4694
Scaf11,29828
Scaf4,5349
Scaf8,7572
Scai,2374
Scamp1,20
Scamp2,2590
Scamp3,599
Scamp4,2680
Scamp5,41
Scand1,370
Scap,7071
Scaper,1225
Scara3,0
Scara5,18
Scarb1,2410
Scarb2,2511
Scarf1,23
Scarf2,0
Scarletltr,0
Scarna10,5
Scarna13,6
Scarna17,6
Scarna2,2
Scarna3a,0
Scarna3b,1
Scarna6,0
Scarna8,4
Scarna9,26
Sccpdh,2267
Scd1,23696
Scd2,96684
Scd3,7
Scd4,43
Scel,27
Scfd1,4749
Scfd2,614
Scg2,0
Scg3,0
Scg5,2
Scgb1a1,0
Scgb1b12,0
Scgb1b13-ps,0
Scgb1b19,0
Scgb1b2,0
Scgb1b20,0
Scgb1b24,0
Scgb1b27,0
Scgb1b29,0
Scgb1b3,0
Scgb1b30,0
Scgb1b34-ps,0
Scgb1b7,0
Scgb1b8-ps,0
Scgb1c1,0
Scgb2a2,0
Scgb2b1,0
Scgb2b10,0
Scgb2b11,0
Scgb2b12,0
Scgb2b13-ps,0
Scgb2b14-ps,0
Scgb2b15,0
Scgb2b16-ps,0
Scgb2b17,0
Scgb2b18,0
Scgb2b19,0
Scgb2b2,0
Scgb2b20,0
Scgb2b21,0
Scgb2b23-ps,0
Scgb2b24,0
Scgb2b26,0
Scgb2b27,0
Scgb2b29-ps,0
Scgb2b3,0
Scgb2b30,0
Scgb2b31-ps,0
Scgb2b32-ps,0
Scgb2b33,0
Scgb2b4-ps,0
Scgb2b6,0
Scgb2b7,0
Scgb2b8-ps,0
Scgb2b9-ps,0
Scgb3a1,0
Scgb3a2,0
Scgn,1
Schip1,0
Scimp,5
Scin,2
Sclt1,1036
Scly,1737
Scmh1,2007
Scml1,0
Scml2,0
Scml4,5206
Scn10a,2
Scn11a,6
Scn1a,0
Scn1b,5
Scn2a1,0
Scn2b,41
Scn3a,4
Scn3b,0
Scn4a,580
Scn4b,22
Scn5a,1996
Scn7a,0
Scn8a,21
Scn9a,0
Scnm1,1232
Scnn1a,4
Scnn1b,1
Scnn1g,44
Sco1,1548
Sco2,0
Scoc,1077
Scp2,3368
Scp2d1,3
Scpep1,7275
Scpep1os,9
Scrg1,0
Scrib,4856
Scrn1,2
Scrn2,949
Scrn3,410
Scrt1,4
Scrt2,4
Sct,12
Sctr,0
Scube1,167
Scube2,4
Scube3,0
Scx,44
Scyl1,3401
Scyl2,2708
Scyl3,2382
Sdad1,11888
Sdc1,2
Sdc2,0
Sdc3,0
Sdc4,1695
Sdcbp,4740
Sdcbp2,47
Sdccag3,2033
Sdccag8,1095
Sde2,5397
Sdf2,2000
Sdf2l1,5849
Sdf4,12324
Sdha,24750
Sdhaf1,1516
Sdhaf2,2408
Sdhb,6609
Sdhc,5046
Sdhd,9859
Sdk1,0
Sdk2,15
Sdpr,0
Sdr16c5,0
Sdr16c6,0
Sdr39u1,1121
Sdr42e1,168
Sdr9c7,0
Sds,31
Sdsl,57
Sebox,2
Sec1,37
Sec11a,4099
Sec11c,7935
Sec13,7225
Sec14l1,2815
Sec14l2,1250
Sec14l3,6
Sec14l4,200
Sec14l5,7
Sec16a,7187
Sec16b,3318
Sec22a,1054
Sec22b,2736
Sec22c,732
Sec23a,4371
Sec23b,5546
Sec23ip,4789
Sec24a,3232
Sec24b,4972
Sec24c,15487
Sec24d,2065
Sec31a,9384
Sec31b,27
Sec61a1,16420
Sec61a2,2607
Sec61b,5196
Sec61g,651
Sec62,6445
Sec63,8664
Secisbp2,1446
Secisbp2l,3521
Sectm1a,2
Sectm1b,0
Seh1l,8626
Sel1l,16218
Sel1l2,1
Sel1l3,228
Sele,1
Selenbp1,52
Selenbp2,0
Selk,3803
Sell,0
Selm,153
Selo,565
Selp,2
Selplg,4460
Selt,18890
Sema3a,0
Sema3b,379
Sema3c,0
Sema3d,2
Sema3e,0
Sema3f,901
Sema3g,424
Sema4a,817
Sema4b,808
Sema4c,425
Sema4d,6654
Sema4f,0
Sema4g,240
Sema5a,0
Sema5b,0
Sema6a,5
Sema6b,531
Sema6c,68
Sema6d,7
Sema7a,4664
Senp1,3933
Senp2,6576
Senp3,7792
Senp5,8078
Senp6,18355
Senp7,2153
Senp8,687
Sep15,20519
Sephs1,6047
Sephs2,13607
Sepn1,1474
Sepp1,15
Sepsecs,1212
Sept1,2891
Sept10,1311
Sept11,23011
Sept12,0
Sept14,4
Sept2,15259
Sept3,0
Sept4,0
Sept5,2
Sept6,10760
Sept7,13660
Sept8,2595
Sept9,4228
Sepw1,1795
Serac1,731
Serbp1,56513
Serf1,0
Serf2,1460
Sergef,757
Serhl,1295
Serinc1,6577
Serinc2,0
Serinc3,54701
Serinc4,38
Serinc5,450
Serp1,33398
Serp2,0
Serpina10,0
Serpina11,23
Serpina12,0
Serpina1a,0
Serpina1b,0
Serpina1c,0
Serpina1d,0
Serpina1e,5
Serpina1f,0
Serpina3a,0
Serpina3b,0
Serpina3c,0
Serpina3e-ps,5
Serpina3f,296
Serpina3g,3170
Serpina3h,2
Serpina3i,5
Serpina3j,0
Serpina3k,0
Serpina3m,0
Serpina3n,3
Serpina4-ps1,2
Serpina5,0
Serpina6,0
Serpina7,0
Serpina9,0
Serpinb10,0
Serpinb11,0
Serpinb12,0
Serpinb13,0
Serpinb1a,1679
Serpinb1b,24
Serpinb1c,10
Serpinb2,0
Serpinb3a,0
Serpinb3b,0
Serpinb3c,0
Serpinb3d,0
Serpinb5,0
Serpinb6a,1082
Serpinb6b,3768
Serpinb6c,2
Serpinb6d,0
Serpinb6e,2
Serpinb7,2
Serpinb8,0
Serpinb9,1806
Serpinb9b,4
Serpinb9c,2
Serpinb9d,6
Serpinb9e,0
Serpinb9f,0
Serpinb9g,0
Serpinc1,3017
Serpind1,14
Serpine1,137
Serpine2,22
Serpine3,25
Serpinf1,609
Serpinf2,0
Serping1,0
Serpinh1,16
Serpini1,25
Serpini2,0
Sertad1,249
Sertad2,2622
Sertad3,81
Sertad4,0
Sertm1,0
Sesn1,4364
Sesn2,4954
Sesn3,1155
Sestd1,0
Set,53976
Setbp1,2370
Setd1a,7680
Setd1b,4603
Setd2,11511
Setd3,5750
Setd4,421
Setd5,17630
Setd6,1264
Setd7,9690
Setd8,13880
Setdb1,11336
Setdb2,377
Setmar,143
Setx,11498
Sez6,8
Sez6l,29
Sez6l2,605
Sf1,19141
Sf3a1,18771
Sf3a2,4903
Sf3a3,8856
Sf3b1,28440
Sf3b2,23305
Sf3b3,23108
Sf3b4,3385
Sf3b5,2697
Sf3b6,3633
Sfi1,975
Sfmbt1,2752
Sfmbt2,0
Sfn,60
Sfpq,33987
Sfr1,7616
Sfrp1,0
Sfrp2,0
Sfrp4,0
Sfrp5,1
Sfswap,4201
Sft2d1,886
Sft2d2,12581
Sft2d3,444
Sfta2,0
Sftpa1,0
Sftpb,0
Sftpc,2
Sftpd,0
Sfxn1,11064
Sfxn2,979
Sfxn3,954
Sfxn4,225
Sfxn5,278
Sgca,1
Sgcb,544
Sgcd,1
Sgce,0
Sgcg,14
Sgcz,0
Sgip1,32
Sgk1,35
Sgk2,0
Sgk3,6114
Sgms1,1159
Sgms2,0
Sgol1,4022
Sgol2a,3069
Sgol2b,1
Sgpl1,20758
Sgpp1,2461
Sgpp2,5
Sgsh,521
Sgsm1,44
Sgsm2,695
Sgsm3,1390
Sgta,4705
Sgtb,961
Sh2b1,4448
Sh2b2,985
Sh2b3,3671
Sh2d1a,0
Sh2d1b1,4
Sh2d1b2,0
Sh2d2a,4665
Sh2d3c,1562
Sh2d4a,169
Sh2d4b,26
Sh2d5,48
Sh2d6,68
Sh2d7,17
Sh3bgr,1
Sh3bgrl,11460
Sh3bgrl2,2
Sh3bgrl3,2190
Sh3bp1,2523
Sh3bp2,1155
Sh3bp4,0
Sh3bp5,28270
Sh3bp5l,1428
Sh3d19,20
Sh3d21,25
Sh3d2c-ps1,0
Sh3gl1,3208
Sh3gl2,0
Sh3gl3,0
Sh3glb1,10610
Sh3glb2,1509
Sh3kbp1,6568
Sh3pxd2a,1314
Sh3pxd2b,8643
Sh3rf1,5621
Sh3rf2,0
Sh3rf3,7
Sh3tc1,831
Sh3tc2,24
Sh3yl1,26
Shank1,65
Shank2,5
Shank3,0
Sharpin,1148
Shb,2294
Shbg,0
Shc1,2460
Shc2,0
Shc3,2
Shc4,96
Shcbp1,4375
Shcbp1l,10
Shd,27
She,0
Shf,164
Shfm1,7022
Shh,0
Shisa2,3
Shisa3,0
Shisa4,15
Shisa5,4624
Shisa6,0
Shisa7,4
Shisa8,4098
Shisa9,5
Shkbp1,1395
Shmt1,8175
Shmt2,24772
Shoc2,3570
Shox2,9
Shpk,0
Shprh,3172
Shq1,2170
Shroom1,0
Shroom2,0
Shroom3,2
Shroom4,0
Siae,363
Siah1-ps1,0
Siah1-ps2,1
Siah1a,786
Siah1b,1269
Siah2,5960
Siah3,0
Sidt1,0
Sidt2,6307
Sigirr,877
Siglec1,8
Siglec15,2
Siglece,10
Siglecf,19
Siglecg,1609
Siglech,19
Sigmar1,3278
Sik1,6194
Sik2,1384
Sik3,4367
Sike1,1453
Sil1,1988
Sim1,109
Sim2,0
Simc1,2486
Sin3a,8767
Sin3b,4851
Sipa1,2602
Sipa1l1,3793
Sipa1l2,1524
Sipa1l3,2329
Sirpa,1186
Sirpb1a,0
Sirpb1b,0
Sirt1,2587
Sirt2,2900
Sirt3,737
Sirt4,285
Sirt5,260
Sirt6,1574
Sirt7,1080
Sis,6
Sit1,203
Siva1,1994
Six1,2880
Six2,23
Six3,0
Six3os1,0
Six4,1976
Six5,112
Six6,4
Ska1,1237
Ska2,0
Ska3,4576
Skap1,6
Skap2,2923
Ski,2753
Skida1,157
Skil,5595
Skint1,0
Skint10,0
Skint11,0
Skint2,0
Skint3,0
Skint4,0
Skint5,0
Skint6,0
Skint7,0
Skint8,0
Skint9,0
Skiv2l,0
Skiv2l2,12965
Skor1,2
Skor2,0
Skp1a,12391
Skp2,5829
Sla,1584
Sla2,326
Slain1,32
Slain1os,0
Slain2,5591
Slamf1,75
Slamf6,9494
Slamf7,3431
Slamf8,4
Slamf9,1369
Slbp,4673
Slc10a1,7
Slc10a2,0
Slc10a3,427
Slc10a3-ubl4,1
Slc10a4,6
Slc10a5,0
Slc10a6,0
Slc10a7,1879
Slc11a1,513
Slc11a2,3964
Slc12a1,4
Slc12a2,5059
Slc12a3,6
Slc12a4,1098
Slc12a5,148
Slc12a6,1605
Slc12a7,473
Slc12a8,1631
Slc12a9,631
Slc13a1,0
Slc13a2,10
Slc13a2os,21
Slc13a3,2
Slc13a4,0
Slc13a5,0
Slc14a1,42
Slc14a2,0
Slc15a1,84
Slc15a2,492
Slc15a3,9140
Slc15a4,1250
Slc15a5,0
Slc16a1,17175
Slc16a10,0
Slc16a11,0
Slc16a12,0
Slc16a13,0
Slc16a14,185
Slc16a2,0
Slc16a3,1007
Slc16a4,52
Slc16a5,9
Slc16a6,1047
Slc16a7,0
Slc16a8,59
Slc16a9,0
Slc17a1,0
Slc17a2,0
Slc17a3,0
Slc17a4,10
Slc17a5,1008
Slc17a6,0
Slc17a7,2
Slc17a8,0
Slc17a9,961
Slc18a1,62
Slc18a2,258
Slc18a3,0
Slc18b1,2
Slc19a1,3824
Slc19a2,675
Slc19a3,21
Slc1a1,1
Slc1a2,29
Slc1a3,1217
Slc1a4,8977
Slc1a5,11958
Slc1a6,2
Slc1a7,2
Slc20a1,10351
Slc20a2,2232
Slc22a1,27
Slc22a12,14
Slc22a13,2
Slc22a13b-ps,6
Slc22a14,0
Slc22a15,0
Slc22a16,2
Slc22a17,156
Slc22a18,23
Slc22a19,0
Slc22a2,2
Slc22a20,0
Slc22a21,1
Slc22a22,4
Slc22a23,17
Slc22a26,0
Slc22a27,0
Slc22a28,1
Slc22a29,0
Slc22a3,2
Slc22a30,1
Slc22a4,1
Slc22a5,470
Slc22a6,0
Slc22a7,0
Slc22a8,0
Slc23a1,281
Slc23a2,3556
Slc23a3,6
Slc24a1,23
Slc24a2,46
Slc24a3,0
Slc24a4,131
Slc24a5,0
Slc25a1,1
Slc25a10,1701
Slc25a11,0
Slc25a12,4476
Slc25a13,2
Slc25a14,309
Slc25a15,1144
Slc25a16,2834
Slc25a17,3488
Slc25a18,12
Slc25a19,10344
Slc25a2,6
Slc25a20,763
Slc25a21,0
Slc25a22,1844
Slc25a23,4313
Slc25a24,0
Slc25a25,1577
Slc25a26,487
Slc25a27,2
Slc25a28,1114
Slc25a29,171
Slc25a3,27194
Slc25a30,980
Slc25a31,0
Slc25a32,1860
Slc25a33,89
Slc25a34,28
Slc25a35,58
Slc25a36,2806
Slc25a37,4517
Slc25a38,1117
Slc25a39,5617
Slc25a4,18609
Slc25a40,636
Slc25a41,8
Slc25a42,568
Slc25a43,140
Slc25a44,1837
Slc25a45,1327
Slc25a46,4207
Slc25a47,80
Slc25a48,0
Slc25a5,34724
Slc25a5-ps,4
Slc25a51,4644
Slc25a53,237
Slc25a54,0
Slc26a1,16
Slc26a10,73
Slc26a11,370
Slc26a2,1253
Slc26a3,3
Slc26a4,0
Slc26a5,17
Slc26a6,220
Slc26a7,6
Slc26a8,1
Slc26a9,8
Slc27a1,192
Slc27a2,0
Slc27a3,73
Slc27a4,1099
Slc27a5,2
Slc27a6,0
Slc28a1,14
Slc28a2,977
Slc28a3,0
Slc29a1,3523
Slc29a2,442
Slc29a3,5266
Slc29a4,6
Slc2a1,5693
Slc2a10,0
Slc2a12,4
Slc2a13,0
Slc2a2,0
Slc2a3,5927
Slc2a4,0
Slc2a4rg-ps,132
Slc2a5,2
Slc2a6,6254
Slc2a7,4
Slc2a8,229
Slc2a9,146
Slc30a1,3407
Slc30a10,0
Slc30a2,2403
Slc30a3,2
Slc30a4,2446
Slc30a5,6770
Slc30a6,1115
Slc30a7,2421
Slc30a8,0
Slc30a9,3956
Slc31a1,16038
Slc31a2,2434
Slc32a1,0
Slc33a1,2360
Slc34a1,7
Slc34a2,2
Slc34a3,0
Slc35a1,1152
Slc35a2,933
Slc35a3,6624
Slc35a4,4613
Slc35a5,535
Slc35b1,1944
Slc35b2,3074
Slc35b3,699
Slc35b4,1894
Slc35c1,1805
Slc35c2,2687
Slc35d1,2351
Slc35d2,341
Slc35d3,122
Slc35e1,3833
Slc35e2,2201
Slc35e3,750
Slc35e4,242
Slc35f1,7
Slc35f2,0
Slc35f3,40
Slc35f4,0
Slc35f5,1132
Slc35f6,878
Slc35g1,1564
Slc35g2,11
Slc35g3,11
Slc36a1,562
Slc36a1os,3
Slc36a2,1
Slc36a3,21
Slc36a3os,118
Slc36a4,1811
Slc37a1,252
Slc37a2,663
Slc37a3,1141
Slc37a4,1450
Slc38a1,23585
Slc38a10,6838
Slc38a11,1
Slc38a2,54628
Slc38a3,39
Slc38a4,17
Slc38a5,0
Slc38a6,645
Slc38a7,2166
Slc38a8,40
Slc38a9,444
Slc39a1,3090
Slc39a1-ps,3
Slc39a10,5108
Slc39a11,1609
Slc39a12,0
Slc39a13,348
Slc39a14,8232
Slc39a2,18
Slc39a3,219
Slc39a4,1161
Slc39a5,22
Slc39a6,10650
Slc39a7,0
Slc39a8,6
Slc39a9,3995
Slc3a1,3
Slc3a2,19398
Slc40a1,0
Slc41a1,2417
Slc41a2,70
Slc41a3,31
Slc43a1,536
Slc43a2,993
Slc43a3,11131
Slc44a1,7006
Slc44a2,5488
Slc44a3,0
Slc44a4,0
Slc44a5,2
Slc45a1,0
Slc45a2,0
Slc45a3,426
Slc45a4,1660
Slc46a1,225
Slc46a2,0
Slc46a3,149
Slc47a1,4986
Slc47a2,72
Slc48a1,1578
Slc4a1,3
Slc4a10,0
Slc4a11,34
Slc4a1ap,3403
Slc4a2,1693
Slc4a3,120
Slc4a4,0
Slc4a5,13
Slc4a7,4918
Slc4a8,620
Slc4a9,0
Slc50a1,1230
Slc51a,2
Slc51b,0
Slc52a2,1152
Slc52a3,103
Slc5a1,6
Slc5a10,32
Slc5a11,16
Slc5a12,0
Slc5a2,0
Slc5a3,2943
Slc5a4a,1
Slc5a4b,0
Slc5a5,15
Slc5a6,1340
Slc5a7,0
Slc5a8,7
Slc5a9,103
Slc6a1,0
Slc6a11,0
Slc6a12,128
Slc6a13,544
Slc6a14,0
Slc6a15,0
Slc6a16,7
Slc6a17,2
Slc6a18,0
Slc6a19,13
Slc6a19os,0
Slc6a2,0
Slc6a20a,1
Slc6a20b,4
Slc6a3,0
Slc6a4,4
Slc6a5,11
Slc6a6,14886
Slc6a7,0
Slc6a8,9
Slc6a9,2292
Slc7a1,24862
Slc7a10,2
Slc7a11,6
Slc7a12,0
Slc7a13,0
Slc7a14,6
Slc7a15,2
Slc7a2,0
Slc7a3,3667
Slc7a4,0
Slc7a5,21515
Slc7a6,8013
Slc7a6os,2384
Slc7a7,3116
Slc7a8,2
Slc7a9,16
Slc8a1,0
Slc8a2,19
Slc8a3,11
Slc8b1,465
Slc9a1,1322
Slc9a2,0
Slc9a3,0
Slc9a3r1,2714
Slc9a3r2,2045
Slc9a4,0
Slc9a5,387
Slc9a6,1082
Slc9a7,5500
Slc9a8,2885
Slc9a9,2
Slc9b1,9
Slc9b2,0
Slc9c1,0
Slco1a1,0
Slco1a4,0
Slco1a5,0
Slco1a6,0
Slco1b2,0
Slco1c1,0
Slco2a1,4
Slco2b1,7
Slco3a1,0
Slco4a1,6201
Slco4c1,0
Slco5a1,237
Slco6b1,0
Slco6c1,0
Slco6d1,0
Slfn1,0
Slfn10-ps,735
Slfn14,2
Slfn2,1277
Slfn3,4643
Slfn4,2
Slfn5,18
Slfn5os,7
Slfn8,66
Slfn9,2
Slfnl1,6
Slirp,949
Slit1,51
Slit2,0
Slit3,2
Slitrk1,0
Slitrk2,0
Slitrk3,0
Slitrk4,0
Slitrk5,0
Slitrk6,0
Slk,12743
Slmap,18997
Slmo1,505
Slmo2,7071
Sln,2
Slpi,6
Sltm,12332
Slu7,7018
Slurp1,2
Slx,0
Slx1b,726
Slx4,2219
Slx4ip,561
Slxl1,0
Sly,0
Smad1,0
Smad2,3434
Smad3,920
Smad4,4615
Smad5,3365
Smad6,196
Smad7,1233
Smad9,4
Smagp,98
Smap1,1461
Smap2,19596
Smarca1,14
Smarca2,2745
Smarca4,13978
Smarca5,14890
Smarca5-ps,1
Smarcad1,4547
Smarcal1,2155
Smarcb1,5445
Smarcc1,20765
Smarcc2,6309
Smarcd1,5386
Smarcd2,4613
Smarcd3,256
Smarce1,7799
Smc1a,15243
Smc1b,10
Smc2,13067
Smc2os,2
Smc3,17339
Smc4,22796
Smc5,5754
Smc6,10479
Smchd1,10443
Smco1,0
Smco2,0
Smco3,101
Smco4,1894
Smcp,0
Smcr8,5453
Smdt1,2142
Smek1,8198
Smek2,17132
Smek3-ps,0
Smg1,22154
Smg5,8242
Smg6,2194
Smg7,7289
Smg8,0
Smg9,1581
Smgc,0
Smim1,4
Smim11,1575
Smim12,737
Smim13,3255
Smim14,2544
Smim15,3222
Smim18,4
Smim19,376
Smim20,1160
Smim22,4
Smim23,0
Smim24,5
Smim3,1654
Smim4,442
Smim5,22
Smim6,7
Smim7,3579
Smim8,603
Smim9,3
Smlr1,0
Smn1,1
Smndc1,5570
Smo,18
Smoc1,2557
Smoc2,0
Smok2a,4
Smok2b,1
Smok3a,0
Smok3b,0
Smok3c,0
Smok4a,0
Smox,427
Smpd1,1415
Smpd2,174
Smpd3,417
Smpd4,6343
Smpd5,120
Smpdl3a,0
Smpdl3b,9
Smpx,0
Smr2,0
Smr3a,0
Sms,7284
Smt3h1-ps,24
Smt3h2-ps,4
Smt3h2-ps2,1
Smt3h2-ps3,2
Smt3h2-ps4,4
Smtn,469
Smtnl1,7
Smtnl2,41
Smu1,9625
Smug1,1475
Smurf1,1914
Smurf2,2745
Smyd1,54
Smyd2,4861
Smyd3,1793
Smyd4,681
Smyd5,6804
Snai1,1656
Snai2,0
Snai3,45
Snap23,2620
Snap25,0
Snap29,1617
Snap47,3411
Snap91,0
Snapc1,1011
Snapc2,1103
Snapc3,841
Snapc4,2856
Snapc5,1003
Snapin,1394
Snca,0
Sncaip,0
Sncb,0
Sncg,2
Snd1,20363
Sned1,217
Snf8,2791
Snhg1,5248
Snhg10,34
Snhg11,2
Snhg12,1495
Snhg14,139
Snhg18,0
Snhg3,1729
Snhg4,1331
Snhg5,3687
Snhg6,2972
Snhg7,391
Snhg7os,11
Snhg8,1382
Snhg9,3
Snip1,2336
Snn,3411
Snora15,15
Snora16a,103
Snora17,53
Snora19,0
Snora20,7
Snora21,25
Snora23,24
Snora24,0
Snora26,0
Snora28,119
Snora2b,38
Snora3,80
Snora30,32
Snora31,58
Snora33,40
Snora34,11
Snora35,0
Snora36b,0
Snora41,31
Snora43,59
Snora44,72
Snora47,10
Snora52,33
Snora5c,75
Snora61,55
Snora62,18
Snora64,47
Snora65,423
Snora68,70
Snora69,27
Snora70,78
Snora73a,188
Snora73b,277
Snora74a,37
Snora75,39
Snora78,12
Snora7a,133
Snora81,163
Snord100,58
Snord104,130
Snord11,4
Snord110,10
Snord111,5
Snord116,0
Snord116l1,0
Snord116l2,0
Snord118,2
Snord12,169
Snord123,0
Snord13,0
Snord14a,26
Snord14c,18
Snord14d,30
Snord14e,52
Snord15a,0
Snord15b,23
Snord16a,148
Snord17,59
Snord19,52
Snord1a,0
Snord1b,21
Snord1c,19
Snord2,137
Snord22,325
Snord23,4
Snord32a,69
Snord33,16
Snord34,33
Snord35a,34
Snord35b,18
Snord37,8
Snord38a,5
Snord42a,14
Snord42b,28
Snord43,35
Snord45b,31
Snord45c,0
Snord47,85
Snord49a,47
Snord49b,49
Snord4a,24
Snord52,0
Snord53,33
Snord55,31
Snord57,52
Snord58b,27
Snord61,0
Snord64,8
Snord65,52
Snord66,8
Snord67,3
Snord68,21
Snord69,128
Snord7,0
Snord70,13
Snord71,4
Snord72,56
Snord73a,22
Snord8,18
Snord82,0
Snord83b,44
Snord85,0
Snord87,35
Snord88a,7
Snord88c,9
Snord89,24
Snord90,0
Snord91a,0
Snord92,2
Snord93,12
Snord95,15
Snord96a,0
Snord98,3
Snord99,148
Snph,1
Snrk,1145
Snrnp200,22422
Snrnp25,5358
Snrnp27,2284
Snrnp35,592
Snrnp40,6160
Snrnp48,2025
Snrnp70,18444
Snrpa,4735
Snrpa1,9821
Snrpb,11906
Snrpb2,4406
Snrpc,0
Snrpd1,8332
Snrpd2,5536
Snrpd3,11451
Snrpe,4719
Snrpf,624
Snrpg,4325
Snrpn,7
Snta1,2
Sntb1,2
Sntb2,405
Sntg1,2
Sntg2,0
Sntn,0
Snupn,1042
Snurf,0
Snw1,9820
Snx1,8020
Snx10,4587
Snx11,5380
Snx12,2575
Snx13,3051
Snx14,2318
Snx15,518
Snx16,410
Snx17,3324
Snx18,1887
Snx19,4018
Snx2,5432
Snx20,2892
Snx21,152
Snx22,144
Snx24,26
Snx25,2100
Snx27,7869
Snx29,743
Snx3,5646
Snx30,1134
Snx31,12
Snx32,131
Snx33,368
Snx4,8695
Snx5,29118
Snx6,4633
Snx7,0
Snx8,4170
Snx9,2609
Soat1,1131
Soat2,171
Sobp,2
Socs1,1146
Socs2,1761
Socs3,46
Socs4,3476
Socs5,189
Socs6,3184
Socs7,4113
Sod1,15051
Sod2,9115
Sod3,0
Soga1,1737
Soga3,0
Sohlh1,0
Sohlh2,0
Son,42371
Sorbs1,1015
Sorbs2,0
Sorbs2os,0
Sorbs3,14
Sorcs1,21
Sorcs2,132
Sorcs3,0
Sord,3841
Sorl1,6920
Sort1,1954
Sos1,4615
Sos2,4658
Sost,0
Sostdc1,2
Sowaha,0
Sowahb,0
Sowahc,5230
Sowahd,0
Sox1,0
Sox10,1
Sox11,0
Sox12,0
Sox13,1
Sox14,0
Sox15,5
Sox17,0
Sox18,0
Sox2,0
Sox21,2
Sox2ot,0
Sox3,0
Sox30,0
Sox4,2
Sox5,0
Sox5os3,0
Sox5os4,0
Sox6,4
Sox6os,0
Sox7,0
Sox8,1
Sox9,0
Sp1,13999
Sp100,4294
Sp110,3921
Sp140,3707
Sp2,1755
Sp3,8817
Sp3os,222
Sp4,1105
Sp5,0
Sp6,360
Sp7,7
Sp8,0
Sp9,0
Spa17,12
Spaca1,0
Spaca3,0
Spaca4,5
Spaca5,0
Spaca6,10
Spaca7,2
Spag1,265
Spag11a,0
Spag11b,0
Spag16,0
Spag17,7
Spag17os,0
Spag4,299
Spag5,5148
Spag6,0
Spag7,0
Spag8,4
Spag9,8051
Spam1,0
Spanxn4,0
Sparc,9
Sparcl1,0
Spast,4884
Spata1,79
Spata13,1426
Spata16,0
Spata17,7
Spata18,0
Spata19,0
Spata2,3028
Spata20,0
Spata21,2
Spata22,0
Spata24,542
Spata25,0
Spata2l,121
Spata3,0
Spata31,0
Spata31d1a,4
Spata31d1b,53
Spata31d1c,2
Spata31d1d,0
Spata32,0
Spata33,82
Spata4,0
Spata45,7
Spata5,890
Spata5l1,353
Spata6,918
Spata7,681
Spata9,31
Spatc1,3
Spatc1l,4
Spats1,147
Spats2,7225
Spats2l,0
Spc24,2191
Spc25,2328
Spcs1,4928
Spcs2,9043
Spcs2-ps,2
Spcs3,16062
Spdef,0
Spdl1,5310
Spdya,32
Spdyb,3
Specc1,4241
Specc1l,5588
Speer1-ps1,0
Speer2,0
Speer3,0
Speer4a,0
Speer4b,0
Speer4c,0
Speer4d,0
Speer4e,0
Speer4f,0
Speer5-ps1,0
Speer6-ps1,0
Speer7-ps1,0
Speer8-ps1,0
Speer9-ps1,0
Spef1,41
Spef2,507
Speg,1071
Spem1,3
Spen,6909
Spert,0
Spesp1,0
Spg11,3398
Spg20,3826
Spg21,3275
Spg7,2225
Sphk1,15
Sphk2,1614
Sphkap,0
Spi1,1516
Spib,21362
Spic,7
Spice1,839
Spidr,2531
Spin1,5482
Spin2-ps1,0
Spin2-ps2,0
Spin2-ps3,0
Spin2-ps4,0
Spin2-ps6,0
Spin2c,0
Spin2d,0
Spin2e,0
Spin4,0
Spink10,1
Spink11,0
Spink12,0
Spink13,0
Spink14,0
Spink2,33
Spink3,0
Spink4,4
Spink5,0
Spink6,0
Spink7,0
Spink8,2
Spinkl,0
Spint1,0
Spint2,1906
Spint3,0
Spint4,0
Spint5,0
Spire1,7537
Spire2,560
Spn,1609
Spn-ps,0
Spns1,1666
Spns2,7
Spns3,112
Spo11,19
Spocd1,1
Spock1,0
Spock2,32
